pos_x,pos_y,pos_z,v_sp,v_x,v_y,v_z,a_x,a_y,a_z,a_sp,curr_x,curr_y,curr_z,curr_sp,f_x_sim,f_y_sim,f_z_sim,f_sp_sim,materialremoved_sim,y_ground_truth,Neural_Net,y_ground_truth.1,Neural_Net.1,Sequential_Neural_Net
-14.797752069999998,182.64363624,386.78,22800.0,-5.24731899999999,2.546604500000029,0.0,0.8404250000007,1.8185249999973507,0.0,0.0,0.5505859199999998,-6.032275370000001,-0.3299804399999998,-1.39473635,-19.18333460630315,230.41959196095635,72.1535884499533,231.24215406102311,358.3200000000012,0.5505859199999998,0.6103403568267822,0.5505859199999998,0.6057118,0.6202012896537781
-14.902428859999995,182.69512446,386.78,22800.0,-5.233839500000004,2.574410999999941,0.0,0.6739749999993276,1.390324999995585,0.0,0.0,0.55063476,-6.0510742,-0.3284179299999998,-1.3973510800000002,-17.96321526451112,230.51996546567597,72.1537475798635,231.2424573065053,358.3920000000013,0.55063476,0.6093515753746033,0.55063476,0.6039218,0.6191133856773376
-15.00684785,182.74713356,386.78,22800.0,-5.220949500000005,2.6004550000000397,0.0,0.6444999999999372,1.302200000004916,0.0,0.0,0.54223631,-6.05380858,-0.3270995599999998,-1.39776124,-16.814528562706734,230.6066225814158,72.15374908544445,231.24246017585097,358.41600000000324,0.54223631,0.6083154678344727,0.54223631,0.6021621,0.6178784966468811
-15.111006650000002,182.79966188,386.78,22800.0,-5.207939999999995,2.626415999999949,0.0,0.6504750000004837,1.2980499999954986,0.0,0.0,0.5336913999999999,-6.0459961,-0.3294432999999998,-1.39345463,-15.666274095276034,230.68748281214596,72.1537545228891,231.24247053856485,358.41600000000324,0.5336913999999999,0.6071492433547974,0.5336913999999999,0.6004175,0.6170941591262817
-15.21490261,182.85270809,386.78,22800.0,-5.1947980000000085,2.6523104999999703,0.0,0.6570999999993004,1.2947250000010513,0.0,0.0,0.53940428,-6.05502928,-0.3313475999999998,-1.3882764,-14.517561036687416,230.7626094342772,72.15374843568955,231.24245893755952,358.4640000000014,0.53940428,0.6058512926101685,0.53940428,0.5986879,0.6158245801925659
-15.318533210000002,182.90627084,386.78,22800.0,-5.181529999999998,2.67813750000002,0.0,0.6634000000005362,1.291350000002467,0.0,0.0,0.53803711,-6.06328125,-0.3289061899999998,-1.38796878,-13.368628201676652,230.8320180398419,72.15374750482428,231.2424571635047,358.60800000000165,0.53803711,0.6045008897781372,0.53803711,0.5969698,0.615059494972229
-15.421895890000002,182.96034888,386.78,22800.0,-5.168134000000011,2.7039020000000846,0.0,0.669799999999388,1.2882250000032514,0.0,0.0,0.53457032,-6.05532228,-0.3283202699999998,-1.39048099,-12.219266914590907,230.89572358682872,72.1537531913269,231.24246800087084,358.56000000000057,0.53457032,0.6031621694564819,0.53457032,0.59531534,0.6137735247612
-15.52498805,183.01494085,386.78,22800.0,-5.154607999999996,2.729598500000065,0.0,0.6763000000007406,1.2848249999990458,0.0,0.0,0.5371581799999999,-6.05073244,-0.3309081499999998,-1.39063481,-11.069570890462572,230.9536957899631,72.15375227992868,231.24246626391755,358.43999999999943,0.5371581799999999,0.6018229722976685,0.5371581799999999,0.5936121,0.6131538152694702
-15.62780712,183.07004539,386.78,22800.0,-5.1409534999999975,2.7552270000001045,0.0,0.6827249999998846,1.2814250000019456,0.0,0.0,0.5384277099999999,-6.054052749999999,-0.3317870499999998,-1.39007083,-9.919583824335293,231.00593864736436,72.15374884282708,231.24245971347727,358.6559999999998,0.5384277099999999,0.6004627346992493,0.5384277099999999,0.5918635,0.6118529438972473
-15.730350579999998,183.12566111,386.78,22800.0,-5.127172999999994,2.780785999999864,0.0,0.6890250000002323,1.2779499999879818,0.0,0.0,0.53808592,-6.05673829,-0.3290038599999998,-1.39432618,-8.769429818679509,231.0524564974096,72.15374749703565,231.24245714866464,358.7520000000019,0.53808592,0.5991393327713013,0.53808592,0.5901942,0.6112326383590698
-15.83261591,183.18178665,386.78,22800.0,-5.113266500000009,2.806277000000108,0.0,0.6953249999992477,1.274550000012198,0.0,0.0,0.542334,-6.04658205,-0.3296386299999998,-1.393147,-7.6190720863280195,231.093257517556,72.15375040725274,231.24246269500563,358.84800000000104,0.542334,0.5978184938430786,0.542334,0.58858156,0.6100649833679199
-15.934600560000002,183.23842058,386.78,22800.0,-5.099232500000008,2.8316965000000494,0.0,0.7017000000000277,1.2709749999970654,0.0,0.0,0.55141602,-6.03964845,-0.3322265299999998,-1.38889165,-6.468550766577684,231.1283182131904,72.15374842449808,231.24245891626143,358.75199999999893,0.55141602,0.596497118473053,0.55141602,0.5868995,0.6091586351394653
-16.03630198,183.29556156,386.78,22800.0,-5.085071000000001,2.857048999999847,0.0,0.7080750000003637,1.2676249999898914,0.0,0.0,0.5602539099999999,-6.04887698,-0.3318359099999998,-1.3867896000000002,-5.317746121078022,231.157658921166,72.1537480708737,231.24245824232148,358.94399999999735,0.5602539099999999,0.595139741897583,0.5602539099999999,0.5851761,0.6081292629241943
-16.13771769,183.35320811000005,386.78,22800.0,-5.070785500000009,2.882327500000059,0.0,0.7142749999995428,1.2639250000106017,0.0,0.0,0.5646484399999999,-6.05590822,-0.3291503699999998,-1.38976324,-4.166963749954307,231.1812684672817,72.15374838274326,231.24245883668613,358.84799999999524,0.5646484399999999,0.5938053131103516,0.5646484399999999,0.5834637,0.6072152853012085
-16.23884516,183.41135887,386.78,22800.0,-5.056373499999989,2.907538000000187,0.0,0.7206000000010708,1.260525000006396,0.0,0.0,0.5659179699999999,-6.05307622,-0.3303222299999998,-1.39248052,-3.0159566272765743,231.19915317201784,72.15375190228949,231.24246554424008,358.87199999999723,0.5659179699999999,0.5924220681190491,0.5659179699999999,0.5817245,0.6062674522399902
-16.339681849999998,183.4700124,386.78,22800.0,-5.041834499999993,2.932676500000042,0.0,0.7269499999997824,1.256924999992748,0.0,0.0,0.5693847699999999,-6.05756838,-0.3326659799999998,-1.39222417,-1.8648199928230096,231.21130195890584,72.15375094944538,231.2424637282996,358.99199999999547,0.5693847699999999,0.5910254716873169,0.5693847699999999,0.57991743,0.6052374839782715
-16.440225289999997,183.52916717,386.78,22800.0,-5.027171999999993,2.9577384999998912,0.0,0.7331250000000016,1.2530999999924577,0.0,0.0,0.56401368,-6.07255861,-0.3313476099999998,-1.3946850999999998,-0.7137855264230817,231.2177157901254,72.15374787551858,231.24245786998583,359.0639999999956,0.56401368,0.5896193385124207,0.56401368,0.5781247,0.604304850101471
-16.540472979999997,183.58882173,386.78,22800.0,-5.012384500000007,2.9827279999999234,0.0,0.7393749999993209,1.2494750000016095,0.0,0.0,0.56196293,-6.0701172,-0.3293456699999998,-1.39745364,0.4373011302896645,231.2183985366128,72.15374506795251,231.2424525193045,359.0639999999956,0.56196293,0.5881927609443665,0.56196293,0.57656825,0.6030932664871216
-16.64042245,183.64897464,386.78,22800.0,-4.997473499999998,3.007645499999825,0.0,0.7455500000004283,1.245874999995067,0.0,0.0,0.56567389,-6.05849611,-0.3310546399999998,-1.3965308,1.5884040836093425,231.21335826326367,72.15374735088861,231.2424568701295,358.9679999999935,0.56567389,0.5866977572441101,0.56567389,0.57496446,0.6023606657981873
-16.74007126,183.70962443,386.78,22800.0,-4.9824405000000205,3.03248950000011,0.0,0.7516499999988828,1.242200000014293,0.0,0.0,0.5637207799999999,-6.064062529999999,-0.3327636199999998,-1.39048102,2.739430932739932,231.20260286886185,72.15375608752811,231.2424735205032,358.9919999999926,0.5637207799999999,0.585198163986206,0.5637207799999999,0.5733458,0.6009749174118042
-16.83941699,183.77076931,386.78,22800.0,-4.967286499999997,3.0572439999998835,0.0,0.757700000001194,1.237724999988643,0.0,0.0,0.55429694,-6.07519532,-0.3305175299999998,-1.3890967399999998,3.88993974852684,231.18610377275672,72.1537471869465,231.24245655767768,358.91999999999246,0.55429694,0.5837435126304626,0.55429694,0.5718054,0.6003878116607666
-16.938465869999998,183.83239481,386.78,22800.0,-4.952443999999971,3.0812749999999767,0.0,0.7421250000012596,1.2015500000046586,0.0,0.0,0.54916998,-6.06953126,-0.3297362799999998,-1.3906860899999998,5.009321036503315,231.16528369123412,72.15376842402536,231.2424970318241,359.0159999999916,0.54916998,0.5823463201522827,0.54916998,0.57035565,0.5990510582923889
-17.03724041,183.894462,386.78,22800.0,-4.938726999999989,3.103359500000096,0.0,0.6858499999991001,1.104225000005954,0.0,0.0,0.5451660799999999,-6.06298831,-0.3322265199999998,-1.39007086,6.039346207174121,231.1430680684593,72.15383150214612,231.24261725055445,358.84799999999524,0.5451660799999999,0.5809887051582336,0.5451660799999999,0.56886494,0.5983126759529114
-17.13575162,183.95694962,386.78,22800.0,-4.92556050000001,3.124380999999943,0.0,0.6583249999989609,1.051074999992352,0.0,0.0,0.53276373,-6.071240250000001,-0.3331542599999998,-1.38966069,7.021925689707115,231.11802032857867,72.15390655152503,231.2427602862179,358.8719999999943,0.53276373,0.579450786113739,0.53276373,0.56710845,0.5970079898834229
