pos_x,pos_y,pos_z,v_sp,v_x,v_y,v_z,a_x,a_y,a_z,a_sp,curr_x,curr_y,curr_z,curr_sp,f_x_sim,f_y_sim,f_z_sim,f_sp_sim,materialremoved_sim,y_ground_truth,Neural_Net_Old,Neural_Net_New,Random_Forest_Old,Random_Forest_New
-42.793798,209.482,386.545971,19200.0,9.600000000000044,0.0,0.0,1.7763568394002505e-12,0.0,0.0,0.0,-0.8163085799999996,-4.94291994,-0.2168456699999999,-1.90517577,0.0,0.0,0.0,0.0,0.0,-0.8163085799999996,-0.62151038646698,-0.7420021891593933,-0.6008025562208591,-0.607696487098808
-42.601798,209.482,386.545971,19200.0,9.600000000000009,0.0,0.0,-1.7763568394002505e-12,0.0,0.0,0.0,-0.8366210799999996,-4.89414065,-0.1944335699999999,-2.04724362,0.0,0.0,0.0,0.0,0.0,-0.8366210799999996,-0.6215105056762695,-0.7420023083686829,-0.6129545159239533,-0.6331119732545003
-42.409798,209.482,386.545971,19200.0,9.599999999999971,0.0,0.0,-1.7763568394002505e-12,0.0,0.0,0.0,-0.8525390599999996,-4.85668947,-0.1771972499999999,-2.16844479,0.0,0.0,0.0,0.0,0.0,-0.8525390599999996,-0.62151038646698,-0.7420022487640381,-0.6056801789472481,-0.6410498988386912
-42.21779799,209.482,386.545971,19200.0,9.60000049999998,0.0,0.0,2.500000029214316e-05,0.0,0.0,0.0,-0.8691406299999997,-4.82675783,-0.1638671999999999,-2.27288081,0.0,0.0,0.0,0.0,0.0,-0.8691406299999997,-0.6215104460716248,-0.7420021891593933,-0.6157127290304434,-0.642249566425328
-42.02579799,209.482,386.545971,19200.0,9.600000000000044,0.0,0.0,-2.499999673944e-05,0.0,0.0,0.0,-0.8777831999999997,-4.80302735,-0.1528320499999999,-2.3662426400000003,0.0,0.0,0.0,0.0,0.0,-0.8777831999999997,-0.62151038646698,-0.7420022487640381,-0.5996382259504994,-0.6498446120422174
-41.83379799,209.482,386.545971,19200.0,9.600000000000009,0.0,0.0,-1.776363675294948e-12,0.0,0.0,0.0,-0.8925781199999996,-4.78310547,-0.1434082199999999,-2.45078611,0.0,0.0,0.0,0.0,0.0,-0.8925781199999996,-0.6215104460716248,-0.7420022487640381,-0.5931789697510367,-0.6388556491358337
-41.64179799,209.482,386.545971,19200.0,9.599999999999971,0.0,0.0,-1.776363675294948e-12,0.0,0.0,0.0,-0.8977050799999995,-4.765722670000001,-0.1354004099999999,-2.52799804,0.0,0.0,0.0,0.0,0.0,-0.8977050799999995,-0.6215105056762695,-0.7420023083686829,-0.6025779040528683,-0.6369027646976717
-41.44979798999999,209.482,386.545971,19200.0,9.600000000000009,0.0,0.0,1.7763500035055529e-12,0.0,0.0,0.0,-0.9086914099999996,-4.750585930000001,-0.1285644699999999,-2.59885253,0.0,0.0,0.0,0.0,0.0,-0.9086914099999996,-0.62151038646698,-0.7420022487640381,-0.6024238415361495,-0.6270316164849856
-41.25779798000001,209.482,386.545971,19200.0,9.60000050000005,0.0,0.0,2.5000002068496844e-05,0.0,0.0,0.0,-0.9152832099999996,-4.737402340000001,-0.1226074699999999,-2.66458007,0.0,0.0,0.0,0.0,0.0,-0.9152832099999996,-0.6215104460716248,-0.7420021891593933,-0.6073318139745709,-0.605204685047169
-41.06579798,209.482,386.545971,19200.0,9.599999999999971,0.0,0.0,-2.500000384487683e-05,0.0,0.0,0.0,-0.9284179799999996,-4.72685546,-0.1174805299999999,-2.72430907,0.0,0.0,0.0,0.0,0.0,-0.9284179799999996,-0.6215105056762695,-0.7420022487640381,-0.5957197958749951,-0.6082765675262535
-40.87379798,209.482,386.545971,19200.0,9.599999999999971,0.0,0.0,-1.9992688060632705e-17,0.0,0.0,0.0,-0.9323242299999996,-4.7178711,-0.1125976999999999,-2.78019285,0.0,0.0,0.0,0.0,0.0,-0.9323242299999996,-0.6215105056762695,-0.7420022487640381,-0.6074831263165608,-0.6267025304730545
-40.681797970000005,209.482,386.545971,19200.0,9.60000049999998,0.0,0.0,2.500000029213001e-05,0.0,0.0,0.0,-0.9357910499999996,-4.710498060000001,-0.1085449699999999,-2.83264156,0.0,0.0,0.0,0.0,0.0,-0.9357910499999995,-0.62151038646698,-0.7420021891593933,-0.6107793165616567,-0.6459245868656674
-40.48979796,209.482,386.545971,19200.0,9.60000050000005,0.0,0.0,3.552696846561773e-12,0.0,0.0,0.0,-0.9369629299999996,-4.70439455,-0.1048828599999999,-2.87975825,0.0,0.0,0.0,0.0,0.0,-0.9369629299999996,-0.62151038646698,-0.7420021891593933,-0.6190614559976673,-0.6223042016332895
