pos_x,pos_y,pos_z,v_sp,v_x,v_y,v_z,a_x,a_y,a_z,a_sp,curr_x,curr_y,curr_z,curr_sp,f_x_sim,f_y_sim,f_z_sim,f_sp_sim,materialremoved_sim,Neural_Net_S235JR_Plate_Normal_3,Random_Forest_S235JR_Plate_Normal_3
-25.9545825,239.11312450000003,386.54599,19200.0,-4.293255000000062,8.58649999999983,0.0,-0.0002500000073339,0.0,0.0,0.0,0.0764160499999999,-6.5393066,-0.117676,-3.1807617500000003,185.6860634607877,760.3641332219402,167.4264853673777,782.7087129028778,574.0799999999872,,
-26.0404476,239.2848545,386.54599,19200.0,-4.293255000000062,8.586500000000541,0.0,2.8421709430404014e-14,3.552713678800501e-11,0.0,0.0,0.1079101999999999,-6.503173800000001,-0.1169436,-3.17947995,185.6860634608088,760.3641332219645,167.4264853673833,782.7087129029065,574.8000000000175,,
-26.1263126,239.4565845,386.54599,19200.0,-4.293250000000093,8.586500000000541,0.0,0.000249999998509,0.0,0.0,0.0,0.1230468999999999,-6.526123050000001,-0.1164552,-3.18537595,185.686432264319,760.3639389591725,167.42646552148625,782.7086116790589,575.1600000000326,,
-26.212177600000004,239.6283145,386.54599,19200.0,-4.293250000000093,8.58649999999983,0.0,0.0,-3.552713678800501e-11,0.0,0.0,0.1030273499999999,-6.5522461000000005,-0.1157228,-3.184607,185.68643226429788,760.3639389591481,167.42646552148062,782.7086116790301,575.1600000000326,,
-26.2980426,239.8000445,386.54599,19200.0,-4.293250000000004,8.58649999999841,0.0,4.46931380793103e-12,-7.105427357601002e-11,0.0,0.0,0.0603026999999999,-6.56127935,-0.1157228499999999,-3.18435055,185.68643226426232,760.3639389590958,167.42646552146903,782.7086116789708,574.4400000000023,,
-26.3839076,239.9717745,386.54599,19200.0,-4.293249999999915,8.58649999999983,0.0,4.46931380793103e-12,7.105427357601002e-11,0.0,0.0,0.0622558999999999,-6.51074225,-0.1169434999999999,-3.19639885,185.68643226431092,760.3639389591413,167.42646552147994,782.7086116790265,573.2399999999907,,
-26.4697726,240.1435046,386.54599,19200.0,-4.293249999999915,8.586505000000955,0.0,0.0,0.0002500000562122,0.0,0.0,0.0646972999999999,-6.50708005,-0.1179201,-3.2074218,185.68658019141316,760.3641112311003,167.4265052132463,782.7088141265906,573.7200000000012,,
-26.555637600000004,240.3152347,386.54599,19200.0,-4.293250000000004,8.586504999999534,0.0,-4.412470389070222e-12,-7.105424999461277e-11,0.0,0.0,0.0607909999999999,-6.55615235,-0.1171877,-3.2107543,185.6865801913645,760.3641112310548,167.42650521323532,782.7088141265349,574.679999999993,,
-26.641502600000003,240.4869647,386.54599,19200.0,-4.293250000000093,8.58649999999983,0.0,-4.412470389070222e-12,-0.0002499999851579,0.0,0.0,0.0605468999999999,-6.5688477,-0.11718765,-3.2194701500000003,185.68643226429788,760.3639389591481,167.42646552148062,782.7086116790301,575.7599999999802,,
-26.727367600000004,240.6586947,386.54599,19200.0,-4.293250000000093,8.586500000000541,0.0,0.0,3.552713678800501e-11,0.0,0.0,0.0698241999999999,-6.555664,-0.119629,-3.22895505,185.686432264319,760.3639389591725,167.42646552148625,782.7086116790589,576.7199999999721,,
-26.813232600000006,240.8304247,386.54599,19200.0,-4.293250000000093,8.586500000000541,0.0,0.0,0.0,0.0,0.0,0.1027830999999999,-6.54760735,-0.1215820499999999,-3.23767095,185.686432264319,760.3639389591725,167.42646552148625,782.7086116790589,576.5999999999767,,
-26.899097600000005,241.0021547,386.54599,19200.0,-4.293249999999915,8.58649999999983,0.0,8.910205906431656e-12,-3.552713678800501e-11,0.0,0.0,0.0893553499999999,-6.56298825,-0.1206056499999999,-3.2476685,185.686432264311,760.3639389591411,167.42646552147994,782.7086116790265,575.7599999999802,,
-26.98496265,241.1738848,386.54599,19200.0,-4.293252499999856,8.586504999999534,0.0,-0.0001249999969914,0.0002499999851579,0.0,0.0,0.0656737999999999,-6.5671386,-0.11889675,-3.2571534,185.68639578968788,760.3642083624528,167.42651513616548,782.7088647383739,574.3199999999779,,
-27.0708277,241.3456149,386.54599,19200.0,-4.293252500000033,8.586504999999534,0.0,-8.853378289817512e-12,0.0,0.0,0.0,0.0925293499999999,-6.5461426,-0.11962905,-3.2579225000000003,185.68639578967475,760.3642083624597,167.4265151361662,782.7088647383775,574.0799999999872,,
-27.1566927,241.5173449,386.54599,19200.0,-4.293249999999915,8.58649999999983,0.0,0.00012500000593,-0.0002499999851579,0.0,0.0,0.1208496499999999,-6.5664063,-0.11987315,-3.2799683,185.68643226431087,760.3639389591413,167.42646552147994,782.7086116790267,574.4400000000023,,
-27.242557700000003,241.6890749,386.54599,19200.0,-4.293249999999915,8.586500000001251,0.0,2.8421709430404014e-14,7.105427357601002e-11,0.0,0.0,0.1179198999999999,-6.5825195,-0.11889665,-3.2848389000000005,185.68643226435304,760.3639389591901,167.42646552149122,782.7086116790841,575.0400000000081,,
-27.328422700000004,241.8608049,386.54599,19200.0,-4.293250000000093,8.58649999999912,0.0,-8.853362487570848e-12,-1.0658141036401504e-10,0.0,0.0,0.0747070499999999,-6.594970699999999,-0.1196291,-3.25946055,185.68643226427696,760.3639389591235,167.426465521475,782.7086116790013,575.8800000000047,,
-27.414287700000003,242.0325349,386.54599,19200.0,-4.293250000000093,8.58649999999912,0.0,0.0,0.0,0.0,0.0,0.0649414499999999,-6.567382749999999,-0.11938485,-3.2720215,185.68643226427696,760.3639389591235,167.426465521475,782.7086116790013,576.2399999999907,,
-27.5001527,242.204265,386.54599,19200.0,-4.293250000000004,8.586505000000955,0.0,4.46931380793103e-12,0.0002500000917393,0.0,0.0,0.0869140499999999,-6.5439453,-0.1206055,-3.27099615,185.68658019140665,760.3641112311037,167.4265052132466,782.7088141265924,575.7599999999802,,
-27.5860177,242.3759951,386.54599,19200.0,-4.293250000000004,8.586505000000955,0.0,2.8421709430404014e-14,0.0,0.0,0.0,0.1071776999999999,-6.572753949999999,-0.1218263499999999,-3.2922731,185.68658019140665,760.3641112311037,167.4265052132466,782.7088141265924,574.3199999999779,,
-27.671882700000005,242.5477251,386.54599,19200.0,-4.293250000000093,8.58649999999983,0.0,-4.412470389070222e-12,-0.0002500000562122,0.0,0.0,0.0656738999999999,-6.596923799999999,-0.1223146999999999,-3.3235474,185.68643226429788,760.3639389591481,167.42646552148062,782.7086116790301,574.1999999999825,,
-27.757747700000003,242.7194551,386.54599,19200.0,-4.293249999999915,8.58649999999841,0.0,8.910205906431656e-12,-7.105427357601002e-11,0.0,0.0,-0.00463855,-6.573486299999999,-0.1232911499999999,-3.30175775,185.6864322642689,760.3639389590923,167.42646552146866,782.708611678969,574.679999999993,,
-27.8436127,242.89118510000003,386.54599,19200.0,-4.293249999999915,8.586500000001251,0.0,2.8421709430404014e-14,1.4210854715202004e-10,0.0,0.0,0.0324706499999999,-6.517822299999999,-0.1228026999999999,-3.2743285500000003,185.68643226435304,760.3639389591901,167.42646552149122,782.708611679084,577.2000000000116,,
-27.9294777,243.06291510000003,386.54599,19200.0,-4.293250000000093,8.586500000000541,0.0,-8.853362487570848e-12,-3.552713678800501e-11,0.0,0.0,0.0678710499999999,-6.53442395,-0.12182615,-3.2617676,185.68643226431897,760.3639389591724,167.42646552148628,782.7086116790588,582.8400000000256,,
-28.01534275,243.23464515,386.54599,19200.0,-4.293252500000033,8.586502499998971,0.0,-0.0001249999969914,0.0001249999215246,0.0,0.0,0.0527343999999999,-6.5854493,-0.1225586999999999,-3.2422852,185.6863218261104,760.364122226491,167.42649529029103,782.7087635146261,586.5600000000268,,
-28.1012078,243.40637525,386.54599,19200.0,-4.293252499999856,8.586505000000244,0.0,8.91022170867832e-12,0.0001250000636332,0.0,0.0,0.0295409499999999,-6.57861335,-0.1259765999999999,-3.2240845,185.68639578971727,760.364208362487,167.42651513618029,782.7088647384339,586.5600000000268,,
-28.187072800000003,243.5781053,386.54599,19200.0,-4.293249999999915,8.586502500000393,0.0,0.0001249999970482,-0.0001249999925789,0.0,0.0,0.0415038499999999,-6.5512696,-0.12939455,-3.22229005,185.6865062278838,760.3640250951195,167.42648536736422,782.7087129028091,586.0800000000163,,
-28.2729378,243.7498353,386.54599,19200.0,-4.293250000000093,8.586500000000541,0.0,-8.853362487570848e-12,-0.0001249999925789,0.0,0.0,0.1018066999999999,-6.554687550000001,-0.13378915,-3.22331535,185.686432264319,760.3639389591725,167.42646552148625,782.7086116790589,587.0400000000081,,
-28.3588028,243.9215653,386.54599,19200.0,-4.293250000000093,8.58649999999912,0.0,0.0,-7.105427357601002e-11,0.0,0.0,0.1328126499999999,-6.5979005,-0.13525405,-3.2938110000000003,185.68643226427687,760.3639389591236,167.426465521475,782.7086116790015,587.1600000000035,,
-28.444667800000005,244.0932953,386.54599,19200.0,-4.293250000000093,8.58649999999912,0.0,0.0,0.0,0.0,0.0,0.0925294499999999,-6.6152345,-0.1313478499999999,-3.3558472000000004,185.68643226427687,760.3639389591236,167.426465521475,782.7086116790015,587.1600000000035,,
-28.530176700000005,244.264313,386.54599,19200.0,-4.275444999999944,8.550885000001074,0.0,0.8902500000074483,-1.780749999902298,0.0,0.0,0.0986328999999999,-6.5305176,-0.1235352499999999,-3.358667,185.94530554935363,758.4424840059094,167.07234709693574,780.9040663369092,587.5200000000186,,
-28.602814350000003,244.41084115,386.54599,19200.0,-3.631882499999861,7.326407500000442,0.0,32.178125000004194,-61.22387500003156,0.0,0.0,-0.2036133,-6.07080075,-0.12402335,-3.3363647000000003,196.36041211399865,687.3357263951148,153.7779385029313,715.4174756793161,584.640000000014,,
-28.640432250000003,244.52052775,386.54599,19200.0,-1.880895000000038,5.48432999999946,0.0,87.54937499999119,-92.10387500004911,0.0,0.0,-0.3901367999999999,-6.2683106,-0.1447753999999999,-3.1840941500000004,279.7325126532613,520.0903405563843,129.80688242548453,600.9504741033741,579.2399999999907,,
-28.648006950000003,244.65312515,386.54599,19200.0,-0.3787350000000521,6.629870000000437,0.0,75.10799999999932,57.27700000004887,0.0,0.0,-0.08862305,-6.780273449999999,-0.1730957999999999,-2.9697875,419.85138624927936,482.18569994287054,137.73714083928638,639.4533647477964,577.4399999999732,,
-28.648025,244.8334077,386.54599,19200.0,-0.0009024999999773,9.014127499999349,0.0,18.89162500000377,119.21287499994548,0.0,0.0,-0.05249015,-6.61352535,-0.1762696,-2.9795288,496.4383403366289,569.6864261667599,162.0606785146627,755.7165630793938,578.0400000000081,,
-28.648025,245.02540400000004,386.54599,19200.0,0.0,9.599815000000689,0.0,0.0451249999988973,29.284375000067087,0.0,0.0,-0.1462402499999999,-6.4448243000000005,-0.15014655,-3.1989624,506.12519564842887,597.0402240295421,167.42483382305147,782.7002892488385,577.3200000000361,,
-28.648025,245.217404,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,0.0092499999837514,0.0,0.0,-0.1479492999999999,-6.34912115,-0.1359864,-3.3271361,506.1281032091794,597.0487382359647,167.42647577782782,782.7086639914493,577.320000000007,,
-28.648025,245.409404,386.54599,19200.0,0.0,9.599999999998944,0.0,0.0,-7.105427357601002e-11,0.0,0.0,-0.2028807999999999,-6.35009765,-0.13696295,-3.32739245,506.1281032091571,597.0487382358994,167.4264757778152,782.7086639913849,577.1999999999825,,
-28.648025,245.601404,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,7.105427357601002e-11,0.0,0.0,-0.2670896999999999,-6.32617185,-0.1362305,-3.3081665,506.1281032091794,597.0487382359648,167.42647577782782,782.7086639914493,576.8399999999674,,
-28.648025,245.793404,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,0.0,0.0,0.0,-0.3098144,-6.253662,-0.1352539,-3.27945565,506.1281032091794,597.0487382359648,167.42647577782782,782.7086639914493,576.7199999999721,,
-28.648025,245.985404,386.54599,19200.0,0.0,9.599999999998944,0.0,0.0,-7.105427357601002e-11,0.0,0.0,-0.3554686999999999,-6.22314455,-0.13183595,-3.2886841,506.1281032091571,597.0487382358994,167.4264757778152,782.7086639913849,576.7200000000012,,
-28.648025,246.177404,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,7.105427357601002e-11,0.0,0.0,-0.3654784,-6.249755949999999,-0.1315919,-3.3099608,506.1281032091794,597.0487382359647,167.42647577782782,782.7086639914493,577.0800000000163,,
-28.648025,246.36940400000003,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,0.0,0.0,0.0,-0.3457030499999999,-6.23583985,-0.1345216,-3.3117552,506.1281032091794,597.0487382359647,167.42647577782782,782.7086639914493,576.4800000000105,,
-28.648025,246.561404,386.54599,19200.0,0.0,9.599999999998944,0.0,0.0,-7.105427357601002e-11,0.0,0.0,-0.3395994999999999,-6.239746050000001,-0.136963,-3.30765365,506.1281032091571,597.0487382358994,167.4264757778152,782.7086639913849,575.8800000000047,,
-28.648025,246.753404,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,7.105427357601002e-11,0.0,0.0,-0.3400877499999999,-6.291748050000001,-0.13842785,-3.3097045000000005,506.1281032091794,597.0487382359648,167.42647577782782,782.7086639914493,575.7600000000093,,
-28.648025,246.945404,386.54599,19200.0,0.0,9.599999999999651,0.0,0.0,-3.552713678800501e-11,0.0,0.0,-0.3532713999999999,-6.32397465,-0.1398927,-3.32893065,506.12810320916816,597.048738235932,167.4264757778215,782.7086639914171,575.640000000014,,
-28.648025,247.137404,386.54599,19200.0,0.0,9.599999999999651,0.0,0.0,0.0,0.0,0.0,-0.3593749999999999,-6.2915039,-0.1384278,-3.37968745,506.12810320916816,597.048738235932,167.4264757778215,782.7086639914171,575.640000000014,,
-28.648025,247.329404,386.54599,19200.0,0.0,9.600000000001074,0.0,0.0,7.105427357601002e-11,0.0,0.0,-0.3544921999999999,-6.25683595,-0.1354981,-3.42557365,506.1281032091905,597.0487382359975,167.42647577783413,782.7086639914814,576.3600000000151,,
-28.648025,247.521404,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,-3.552713678800501e-11,0.0,0.0,-0.3601073499999999,-6.2646485,-0.1330566,-3.39301755,506.1281032091793,597.0487382359647,167.42647577782782,782.7086639914492,577.679999999993,,
-28.648025,247.713404,386.54599,19200.0,0.0,9.599999999999651,0.0,0.0,-3.552713678800501e-11,0.0,0.0,-0.3640135499999999,-6.27880865,-0.12817375,-3.3832764,506.12810320916816,597.048738235932,167.4264757778215,782.7086639914171,577.4400000000023,,
-28.648025,247.905404,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,3.552713678800501e-11,0.0,0.0,-0.3613279499999999,-6.266601549999999,-0.1264649,-3.3950684000000004,506.1281032091794,597.0487382359648,167.42647577782782,782.7086639914493,576.7200000000303,,
-28.648025,248.097404,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,0.0,0.0,0.0,-0.3618163,-6.2290039,-0.12670905,-3.3627686000000003,506.1281032091794,597.0487382359648,167.42647577782782,782.7086639914493,576.2399999999907,,
-28.648025,248.289404,386.54599,19200.0,0.0,9.599999999998944,0.0,0.0,-7.105427357601002e-11,0.0,0.0,-0.3735351499999999,-6.2509766,-0.1271973,-3.32687985,506.1281032091571,597.0487382358994,167.4264757778152,782.7086639913849,575.6399999999558,,
-28.648025,248.481404,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,7.105427357601002e-11,0.0,0.0,-0.3801269499999999,-6.2683105,-0.130127,-3.3238036500000003,506.1281032091794,597.0487382359647,167.42647577782782,782.7086639914493,575.5199999999604,,
-28.648025,248.673404,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,0.0,0.0,0.0,-0.3784179499999999,-6.244872900000001,-0.1347657,-3.32585445,506.1281032091794,597.0487382359647,167.42647577782782,782.7086639914493,576.0,,
-28.648025,248.865404,386.54599,19200.0,0.0,9.599999999998944,0.0,0.0,-7.105427357601002e-11,0.0,0.0,-0.3969726499999999,-6.2495117,-0.13891605,-3.3225219500000005,506.1281032091571,597.0487382358994,167.4264757778152,782.7086639913849,577.2000000000116,,
-28.648025,249.057404,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,7.105427357601002e-11,0.0,0.0,-0.4265137499999999,-6.2746581500000005,-0.13696295,-3.3466187000000005,506.1281032091794,597.0487382359648,167.42647577782782,782.7086639914493,577.5599999999977,,
-28.648025,249.249404,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,0.0,0.0,0.0,-0.4172363499999999,-6.2631835,-0.1342774,-3.3799438,506.1281032091794,597.0487382359648,167.42647577782782,782.7086639914493,577.5599999999977,,
-28.648025,249.441404,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,0.0,0.0,0.0,-0.3994139999999999,-6.274414,-0.1347655999999999,-3.3809691,506.1281032091794,597.0487382359648,167.42647577782782,782.7086639914493,577.5599999999977,,
-28.648025,249.633404,386.54599,19200.0,0.0,9.599999999999651,0.0,0.0,-3.552713678800501e-11,0.0,0.0,-0.3977050499999999,-6.30273435,-0.13769535,-3.3689209500000006,506.12810320916816,597.048738235932,167.4264757778215,782.7086639914171,576.7200000000012,,
-28.648025,249.825404,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,3.552713678800501e-11,0.0,0.0,-0.3935546499999999,-6.31152345,-0.13549815,-3.4119873500000004,506.1281032091793,597.0487382359647,167.42647577782782,782.7086639914492,576.2399999999907,,
-28.648025,250.017404,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,0.0,0.0,0.0,-0.40625,-6.306396400000001,-0.135254,-3.4419799500000003,506.1281032091793,597.0487382359647,167.42647577782782,782.7086639914492,577.0800000000163,,
-28.648025,250.209404,386.54599,19200.0,0.0,9.599999999999651,0.0,0.0,-3.552713678800501e-11,0.0,0.0,-0.4155273,-6.27172845,-0.13452155,-3.39686285,506.12810320916816,597.048738235932,167.4264757778215,782.7086639914171,578.4000000000233,,
-28.648025,250.401404,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,3.552713678800501e-11,0.0,0.0,-0.4182128499999999,-6.24902345,-0.13110355,-3.3320069,506.1281032091794,597.0487382359648,167.42647577782782,782.7086639914493,578.3999999999942,,
-28.648025,250.593404,386.54599,19200.0,0.0,9.599999999998944,0.0,0.0,-7.105427357601002e-11,0.0,0.0,-0.4121093999999999,-6.2768555,-0.1364746999999999,-3.292273,506.1281032091571,597.0487382358994,167.4264757778152,782.7086639913849,578.039999999979,,
-28.648025,250.78540400000003,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,7.105427357601002e-11,0.0,0.0,-0.4069824999999999,-6.275878949999999,-0.1411133999999999,-3.28125005,506.1281032091794,597.0487382359647,167.42647577782782,782.7086639914493,577.1999999999825,,
-28.648025,250.97740400000004,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,0.0,0.0,0.0,-0.4172363999999999,-6.2468263,-0.13891605,-3.29304195,506.1281032091794,597.0487382359647,167.42647577782782,782.7086639914493,576.0,,
-28.648025,251.16940400000004,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,0.0,0.0,0.0,-0.4052733999999999,-6.269531300000001,-0.1308594,-3.30816645,506.1281032091794,597.0487382359647,167.42647577782782,782.7086639914493,575.2799999999988,,
-28.648025,251.361404,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,0.0,0.0,0.0,-0.3894042999999999,-6.2744141,-0.12768555,-3.26689455,506.1281032091794,597.0487382359647,167.42647577782782,782.7086639914493,575.5199999999895,,
-28.648025,251.553404,386.54599,19200.0,0.0,9.599999999997522,0.0,0.0,-1.4210854715202004e-10,0.0,0.0,-0.3886718999999999,-6.232177849999999,-0.1298828,-3.2092162,506.12810320913474,597.0487382358341,167.4264757778026,782.7086639913206,577.0799999999872,,
-28.648025,251.74540399999995,386.54599,19200.0,0.0,9.599999999998944,0.0,0.0,7.105427357601002e-11,0.0,0.0,-0.3828125,-6.23413095,-0.1293945,-3.2005003500000004,506.1281032091571,597.0487382358994,167.4264757778152,782.7086639913849,577.4399999999732,,
-28.648025,251.937404,386.54599,19200.0,0.0,9.600000000001785,0.0,0.0,1.4210854715202004e-10,0.0,0.0,-0.3759765499999999,-6.2924805,-0.1284179,-3.2184448000000003,506.12810320920175,597.0487382360302,167.42647577784044,782.7086639915136,577.1999999999825,,
-28.648025,252.129404,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,-7.105427357601002e-11,0.0,0.0,-0.3769530499999999,-6.3034667,-0.12988285,-3.22562255,506.1281032091794,597.0487382359647,167.42647577782782,782.7086639914493,576.9599999999919,,
-28.648025,252.32140400000003,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,0.0,0.0,0.0,-0.3857421,-6.2653808,-0.13037115,-3.2312622500000003,506.1281032091794,597.0487382359647,167.42647577782782,782.7086639914493,576.359999999986,,
-28.648025,252.51340400000004,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,0.0,0.0,0.0,-0.3896484499999999,-6.24877935,-0.1293945,-3.24484875,506.1281032091794,597.0487382359647,167.42647577782782,782.7086639914493,576.0,,
-28.648025,252.705404,386.54599,19200.0,0.0,9.599999999998944,0.0,0.0,-7.105427357601002e-11,0.0,0.0,-0.3813476999999999,-6.29711915,-0.128418,-3.2615113,506.1281032091571,597.0487382358994,167.4264757778152,782.7086639913849,576.359999999986,,
-28.648025,252.897404,386.54599,19200.0,0.0,9.599999999999651,0.0,0.0,3.552713678800501e-11,0.0,0.0,-0.3742675499999999,-6.31640625,-0.12939465,-3.2727906,506.12810320916816,597.048738235932,167.4264757778215,782.7086639914171,577.4399999999732,,
-28.648025,253.089404,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,3.552713678800501e-11,0.0,0.0,-0.3686522499999999,-6.27319335,-0.12817395,-3.2943238,506.1281032091793,597.0487382359647,167.42647577782782,782.7086639914492,577.3199999999779,,
-28.648025,253.281404,386.54599,19200.0,0.0,9.600000000001074,0.0,0.0,3.552713678800501e-11,0.0,0.0,-0.36523425,-6.26342775,-0.12719735,-3.3258545,506.1281032091905,597.0487382359975,167.42647577783413,782.7086639914814,576.9599999999919,,
-28.648025,253.473404,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,-3.552713678800501e-11,0.0,0.0,-0.3869628499999999,-6.3059083000000005,-0.1293945,-3.3425171,506.1281032091794,597.0487382359648,167.42647577782782,782.7086639914493,576.4800000000105,,
-28.648025,253.665404,386.54599,19200.0,0.0,9.599999999999651,0.0,0.0,-3.552713678800501e-11,0.0,0.0,-0.4089355499999999,-6.2858887,-0.12915025,-3.3507203000000003,506.12810320916816,597.048738235932,167.4264757778215,782.7086639914171,575.8800000000047,,
-28.648025,253.857404,386.54599,19200.0,0.0,9.599999999999651,0.0,0.0,0.0,0.0,0.0,-0.4082030999999999,-6.25390625,-0.12939445,-3.33867195,506.12810320916816,597.048738235932,167.4264757778215,782.7086639914171,579.0,,
-28.648025,254.049404,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,3.552713678800501e-11,0.0,0.0,-0.3984374499999999,-6.28222665,-0.13305665,-3.3353394,506.1281032091794,597.0487382359648,167.42647577782782,782.7086639914493,584.640000000014,,
-28.648025,254.241404,386.54599,19200.0,0.0,9.599999999998944,0.0,0.0,-7.105427357601002e-11,0.0,0.0,-0.4038086499999999,-6.29638675,-0.1350098,-3.3445679,506.1281032091571,597.0487382358994,167.4264757778152,782.7086639913849,587.4000000000233,,
-28.648025,254.433404,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,7.105427357601002e-11,0.0,0.0,-0.4213867499999999,-6.27026365,-0.133545,-3.35712885,506.1281032091794,597.0487382359647,167.42647577782782,782.7086639914493,587.5199999999895,,
-28.648025,254.625404,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,0.0,0.0,0.0,-0.4497068999999999,-6.261962950000001,-0.1335451,-3.4181396,506.1281032091794,597.0487382359647,167.42647577782782,782.7086639914493,587.5199999999604,,
-28.648025,254.817404,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,0.0,0.0,0.0,-0.4655760999999999,-6.2854004,-0.1367189,-3.4376221,506.1281032091794,597.0487382359647,167.42647577782782,782.7086639914493,587.5199999999604,,
-28.648025,255.009404,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,0.0,0.0,0.0,-0.4348145,-6.29150385,-0.13476575,-3.44351815,506.1281032091794,597.0487382359647,167.42647577782782,782.7086639914493,587.5199999999895,,
-28.648025,255.201404,386.54599,19200.0,0.0,9.599999999998232,0.0,0.0,-1.0658141036401504e-10,0.0,0.0,-0.411377,-6.30444335,-0.1359862999999999,-3.4545410500000004,506.1281032091458,597.0487382358667,167.42647577780892,782.7086639913528,587.5200000000186,,
-28.648025,255.393404,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,1.0658141036401504e-10,0.0,0.0,-0.4240722999999999,-6.3166504,-0.1423338999999999,-3.41737055,506.1281032091793,597.0487382359647,167.42647577782782,782.7086639914492,587.5200000000186,,
-28.648025,255.585404,386.54599,19200.0,0.0,9.600000000001074,0.0,0.0,3.552713678800501e-11,0.0,0.0,-0.4472657,-6.3354491500000005,-0.14184575,-3.40147695,506.1281032091905,597.0487382359975,167.42647577783413,782.7086639914814,587.5199999999895,,
-28.648025,255.777404,386.54599,19200.0,0.0,9.599999999999651,0.0,0.0,-7.105427357601002e-11,0.0,0.0,-0.4575196499999999,-6.3120116500000005,-0.14111335,-3.38378905,506.12810320916816,597.048738235932,167.4264757778215,782.7086639914171,587.5199999999895,,
-28.648025,255.96940400000005,386.54599,19200.0,0.0,9.600000000001074,0.0,0.0,7.105427357601003e-11,0.0,0.0,-0.4560548499999999,-6.260986300000001,-0.142334,-3.35559085,506.1281032091905,597.0487382359975,167.42647577783413,782.7086639914814,587.5199999999895,,
-28.648025,256.16140400000006,386.54599,19200.0,0.0,9.600000000001785,0.0,0.0,3.5527136788005016e-11,0.0,0.0,-0.4477539499999999,-6.26538075,-0.14038085,-3.35251465,506.12810320920175,597.0487382360302,167.42647577784044,782.7086639915136,587.5199999999895,,
-28.648025,256.35340400000007,386.54599,19200.0,0.0,9.599999999998944,0.0,0.0,-1.4210854715202004e-10,0.0,0.0,-0.4213867,-6.333740199999999,-0.13793955,-3.4132691,506.1281032091571,597.0487382358994,167.4264757778152,782.7086639913849,587.5199999999895,,
-28.648025,256.545404,386.54599,19200.0,0.0,9.599999999998944,0.0,0.0,0.0,0.0,0.0,-0.4057616499999999,-6.33105475,-0.13891615,-3.4442871,506.1281032091571,597.0487382358994,167.4264757778152,782.7086639913849,587.5199999999604,,
-28.648025,256.737404,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,7.105427357601002e-11,0.0,0.0,-0.4082029999999998,-6.29711915,-0.14038095,-3.4104492,506.1281032091794,597.0487382359648,167.42647577782782,782.7086639914493,587.5199999999604,,
-28.648025,256.929404,386.54599,19200.0,0.0,9.599999999998944,0.0,0.0,-7.105427357601002e-11,0.0,0.0,-0.4047851999999999,-6.301513699999999,-0.14086915,-3.40455315,506.1281032091571,597.0487382358994,167.4264757778152,782.7086639913849,587.5199999999604,,
-28.648025,257.121404,386.54599,19200.0,0.0,9.599999999998944,0.0,0.0,0.0,0.0,0.0,-0.3972168499999999,-6.314208949999999,-0.13818365,-3.40404045,506.1281032091571,597.0487382358994,167.4264757778152,782.7086639913849,587.5199999999895,,
-28.648025,257.313404,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,7.105427357601002e-11,0.0,0.0,-0.4020996499999999,-6.29223625,-0.1364746499999999,-3.36661375,506.1281032091794,597.0487382359648,167.42647577782782,782.7086639914493,587.5200000000186,,
-28.648025,257.505404,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,0.0,0.0,0.0,-0.4096679999999999,-6.252197300000001,-0.13598635,-3.3455932500000003,506.1281032091794,597.0487382359648,167.42647577782782,782.7086639914493,587.5199999999895,,
