pos_x,pos_y,pos_z,v_sp,v_x,v_y,v_z,a_x,a_y,a_z,a_sp,curr_x,curr_y,curr_z,curr_sp,f_x_sim,f_y_sim,f_z_sim,f_sp_sim,materialremoved_sim,Neural_Net_S235JR_Gear_Normal_3,Random_Forest_S235JR_Gear_Normal_3
-53.6248315,209.482,386.5519062,19200.0,1.1086324999999064,0.0,-2.377055000000894,52.87949999999597,0.0,212.63149999995792,0.0,-0.5861816499999997,-5.538574199999999,0.12695315,-0.6421508499999999,0.0,0.0,0.0,0.0,0.0,,
-53.5266897,209.482,386.5459724,19200.0,4.907090000000025,0.0,-0.2966899999989891,189.92287500000597,0.0,104.01825000009524,0.0,-1.5065918999999997,-5.5510254,-0.4436034499999999,-0.6439453500000001,0.0,0.0,0.0,0.0,0.0,,
-53.35374885,209.482,386.545971,19200.0,8.64704249999999,0.0,-7.000000010745e-05,186.9976249999983,0.0,14.830999999944083,0.0,-1.0583496999999995,-5.555175800000001,-0.5903319499999999,-0.6424072000000001,0.0,0.0,0.0,0.0,0.0,,
-53.161798000000005,209.482,386.545971,19200.0,9.597542500000069,0.0,0.0,47.525000000003786,0.0,0.0035000000053742,0.0,-0.7060546999999997,-5.5532226,-0.52807615,-0.6436889,0.0,0.0,0.0,0.0,0.0,,
-52.969798,209.482,386.545971,19200.0,9.600000000000009,0.0,0.0,0.1228749999970517,0.0,0.0,0.0,-0.8867186999999996,-5.549804649999999,-0.5935059,-0.644458,0.0,0.0,0.0,0.0,0.0,,
-52.777798,209.482,386.545971,19200.0,9.599999999999833,0.0,0.0,-8.910205906431656e-12,0.0,0.0,0.0,-0.6523437499999998,-5.546142549999999,-0.59130865,-0.6411254,0.0,0.0,0.0,0.0,0.0,,
-52.585798,209.482,386.545971,19200.0,9.600000000000186,0.0,0.0,1.7763568394002505e-11,0.0,0.0,0.0,-0.6330566999999997,-5.5471191,-0.56152345,-0.64010005,0.0,0.0,0.0,0.0,0.0,,
-52.393798,209.482,386.545971,19200.0,9.600000000000009,0.0,0.0,-8.910205906431656e-12,0.0,0.0,0.0,-0.6208495999999997,-5.5444335,-0.5612791500000001,-0.638562,0.0,0.0,0.0,0.0,0.0,,
-52.201798,209.482,386.545971,19200.0,9.599999999999651,0.0,0.0,-1.779199010343291e-11,0.0,0.0,0.0,-0.5351561499999996,-5.54467765,-0.5605468499999999,-0.6365111999999999,0.0,0.0,0.0,0.0,0.0,,
-52.009798,209.482,386.545971,19200.0,9.600000000000009,0.0,0.0,1.7735146684572097e-11,0.0,0.0,0.0,-0.5983885499999997,-5.54394525,-0.5490723,-0.6370239,0.0,0.0,0.0,0.0,0.0,,
-51.817798,209.482,386.545971,19200.0,9.600000000000186,0.0,0.0,8.853362487570848e-12,0.0,0.0,0.0,-0.5571288999999997,-5.5424804000000005,-0.5366211000000001,-0.6383056,0.0,0.0,0.0,0.0,0.0,,
-51.625798,209.482,386.545971,19200.0,9.600000000000186,0.0,0.0,-2.8421709430404014e-14,0.0,0.0,0.0,-0.5839844999999997,-5.539550800000001,-0.5244141,-0.6375366,0.0,0.0,0.0,0.0,0.0,,
-51.433798,209.482,386.545971,19200.0,9.600000000000009,0.0,0.0,-8.910205906431656e-12,0.0,0.0,0.0,-0.5676269499999997,-5.5366211,-0.5139157999999999,-0.63907465,0.0,0.0,0.0,0.0,0.0,,
-51.241798,209.482,386.545971,19200.0,9.599999999999833,0.0,0.0,-8.910205906431656e-12,0.0,0.0,0.0,-0.5661620499999996,-5.5366211,-0.5043944499999999,-0.6408691,0.0,0.0,0.0,0.0,0.0,,
-51.049798,209.482,386.545971,19200.0,9.600000000000009,0.0,0.0,8.853362487570848e-12,0.0,0.0,0.0,-0.5900877999999996,-5.5361329,-0.4963379499999999,-0.6426635999999999,0.0,0.0,0.0,0.0,0.0,,
