pos_x,pos_y,pos_z,v_sp,v_x,v_y,v_z,a_x,a_y,a_z,a_sp,curr_x,curr_y,curr_z,curr_sp,f_x_sim,f_y_sim,f_z_sim,f_sp_sim,materialremoved_sim,y_ground_truth,Neural_Net,Recurrent_Neural_Net,GRU,y_ground_truth.1,Neural_Net.1,Recurrent_Neural_Net.1,Sequential_Neural_Net,LSTM,GRU.1,y_ground_truth.2
-19.63734656,219.14997219,386.78,22800.0,5.813529000000006,0.4558754999997916,0.0,0.2152250000007071,-2.59530000001007,0.0,0.0,-0.7001464900000001,-5.73540038,-0.3572754199999998,-1.35669436,133.02399305928716,-189.05670363638848,72.15366790175534,231.2423054560205,358.75199999999603,-0.7001464900000001,-0.8521952629089355,-0.7543379664421082,-0.7688257694244385,-0.7001464900000001,-0.89179546,-0.89179546,-0.7186684012413025,-0.7420401573181152,-0.89179546,-0.7001464900000001
-19.5209992,219.15805084,386.78,22800.0,5.8173679999999806,0.4039324999999394,0.0,0.1919499999987194,-2.597149999992609,0.0,0.0,-0.69702151,-5.739404309999999,-0.3602539399999998,-1.35520756,131.33007816837932,-190.2372959079756,72.15366531220748,231.2423005208603,358.6799999999959,-0.69702151,-0.8513730764389038,-0.7526518702507019,-0.7670007944107056,-0.69702151,-0.891741,-0.891741,-0.7167730331420898,-0.7399123907089233,-0.891741,-0.69702151
-19.40458432,219.16509005000003,386.78,22800.0,5.82074399999998,0.3519605000001036,0.0,0.1687999999999689,-2.598599999991791,0.0,0.0,-0.70371099,-5.72651367,-0.3584961099999998,-1.35905276,129.62580321297122,-191.4026397198609,72.15366656239212,231.242302903446,358.6079999999987,-0.70371099,-0.8504961133003235,-0.7511423826217651,-0.7650712132453918,-0.70371099,-0.8916336,-0.8916336,-0.7148219347000122,-0.737881064414978,-0.8916336,-0.70371099
-19.28811122,219.17108922,386.78,22800.0,5.823654999999999,0.2999584999997751,0.0,0.1455500000009379,-2.6001000000164254,0.0,0.0,-0.6974609700000001,-5.71445313,-0.3559082099999998,-1.36125735,127.91111437112356,-192.5527572963226,72.15366557056358,231.2423010132298,358.6079999999987,-0.6974609700000001,-0.8495873212814331,-0.7494069933891296,-0.763236939907074,-0.6974609700000001,-0.89146054,-0.89146054,-0.7127801179885864,-0.7357779741287231,-0.89146054,-0.6974609700000001
-19.171589160000003,219.17604783,386.78,22800.0,5.826103000000007,0.2479304999998532,0.0,0.122400000000411,-2.60139999999609,0.0,0.0,-0.69428714,-5.70771486,-0.3589355799999998,-1.3598218000000002,126.1861774893268,-193.68755859496,72.15366887044253,231.24230730212147,358.51199999999955,-0.69428714,-0.8486255407333374,-0.7476716637611389,-0.7613024115562439,-0.69428714,-0.8912718,-0.8912718,-0.7107563018798828,-0.7336287498474121,-0.8912718,-0.69428714
-19.05502747,219.17996553,386.78,22800.0,5.828084499999999,0.1958850000001177,0.0,0.0990749999996154,-2.602274999986776,0.0,0.0,-0.69736332,-5.68627929,-0.3606445599999998,-1.36130862,124.4512222482389,-194.8068618678127,72.15366729845375,231.24230430624465,358.41600000000034,-0.69736332,-0.8475911021232605,-0.7461033463478088,-0.7593325972557068,-0.69736332,-0.89100164,-0.89100164,-0.7087306380271912,-0.7315841913223267,-0.89100164,-0.69736332
-18.93843543,219.18284199,386.78,22800.0,5.829602000000005,0.1438230000000828,0.0,0.0758750000002805,-2.6031000000017457,0.0,0.0,-0.69853517,-5.64121093,-0.3578613599999998,-1.36330813,122.7063263972744,-195.9106361357013,72.15366887459524,231.24230731004687,358.46400000000136,-0.69853517,-0.8410323262214661,-0.7386986017227173,-0.7515875101089478,-0.69853517,-0.88621676,-0.88621676,-0.6999551653862,-0.7232949733734131,-0.88621676,-0.69853517
-18.82183052,219.18467726,386.78,22800.0,5.830245499999993,0.0917635000000416,0.0,0.0321749999994125,-2.6029750000020613,0.0,0.0,-0.69487307,-5.58984374,-0.3562500299999998,-1.3600781300000002,120.94513839835264,-196.9996648360884,72.15240441275162,231.2398991160388,358.39200000000415,-0.69487307,-0.8238933682441711,-0.7157080769538879,-0.7263087034225464,-0.69487307,-0.87402654,-0.87402654,-0.6755623817443848,-0.7036327719688416,-0.87402654,-0.69487307
-18.70831897,219.18559855000004,386.78,22800.0,5.675577500000006,0.0460645000001136,0.0,-7.733399999999335,-2.2849499999964,0.0,0.0,-0.56391604,-5.53989257,-0.3595215099999998,-1.35536134,116.63616577044988,-198.46072477700665,71.61475642074767,230.4884107031959,358.05600000000555,-0.56391604,-0.7811321020126343,-0.6751066446304321,-0.6820686459541321,-0.56391604,-0.84145904,-0.84145904,-0.6412185430526733,-0.680864691734314,-0.84145904,-0.56391604
-18.60562005,219.18715266,386.78,22800.0,5.134945999999996,0.0777055000000359,0.0,-27.031575000000533,1.5820499999961155,0.0,0.0,-0.51127931,-5.5602539,-0.3625488499999998,-1.34926028,124.3627573956741,-190.9680910653108,68.6834004944616,230.97506321026208,357.2880000000033,-0.51127931,-0.719611406326294,-0.6292977333068848,-0.6273558139801025,-0.51127931,-0.7765016,-0.7765016,-0.6109601259231567,-0.6351523995399475,-0.7765016,-0.51127931
-18.51935312,219.19529657,386.78,22800.0,4.3133465000000015,0.4071955000001993,0.0,-41.079974999999706,16.474500000008163,0.0,0.0,-0.3606933799999999,-5.62666016,-0.3663574499999998,-1.32126711,123.57123158116032,-152.50677958874073,68.13437410324939,230.21319039946596,355.9440000000002,-0.36069337999999995,-0.6442457437515259,-0.5774634480476379,-0.5720165967941284,-0.3606933799999999,-0.68638515,-0.68638515,-0.5675584673881531,-0.5710499286651611,-0.68638515,-0.3606933799999999
-18.45113183,219.21285425,386.78,22800.0,3.411064500000016,0.8778839999999377,0.0,-45.11409999999927,23.534424999986925,0.0,0.0,-0.31132813,-5.657275370000001,-0.3750000299999999,-1.26989503,121.4047361866237,-112.21213682126138,68.13290025199396,230.2103837202351,354.0959999999992,-0.31132813000000004,-0.5597032904624939,-0.530536949634552,-0.5234702229499817,-0.31132813,-0.5813972,-0.5813972,-0.5176318883895874,-0.5308539867401123,-0.5813972,-0.31132813
-18.40072095,219.24009157,386.78,22800.0,2.5205440000000223,1.3618660000000204,0.0,-44.52602499999968,24.199100000004137,0.0,0.0,-0.1843749899999999,-5.69580077,-0.3871093999999998,-1.21857423,119.91691365082248,-72.06016290395692,68.13277010927064,230.21013571277317,351.6959999999963,-0.18437498999999996,-0.45628541707992554,-0.500675618648529,-0.48686209321022034,-0.1843749899999999,-0.4714369,-0.4714369,-0.4836804270744324,-0.5096955299377441,-0.4714369,-0.1843749899999999
-18.36781313,219.27729627,386.78,22800.0,1.6453910000000072,1.860235000000188,0.0,-43.75765000000076,24.918450000008363,0.0,0.0,-0.0879882699999999,-5.71840818,-0.3976074399999998,-1.17222656,119.2322279292904,-32.140208631203144,68.13244272397274,230.20951189340977,348.8160000000004,-0.08798826999999998,-0.3538718819618225,-0.4676106572151184,-0.44763296842575073,-0.0879882699999999,-0.34912828,-0.34912828,-0.4448673725128174,-0.48137760162353516,-0.34912828,-0.0879882699999999
-18.35214761,219.32472099,386.78,22800.0,0.7832759999999792,2.3712360000000388,0.0,-43.105750000001386,25.550049999992552,0.0,0.0,0.0095215,-5.74638668,-0.4064452999999998,-1.12716064,119.2395559109032,7.588590352615805,68.13234709305375,230.2093296493875,345.7200000000012,0.009521500000000016,-0.2271369993686676,-0.42123207449913025,-0.3964952826499939,0.0095215,-0.19452047,-0.19452047,-0.3921297490596771,-0.43687567114830017,-0.19452047,0.0095215
-18.35360796,219.38253297,386.78,22800.0,-0.0730174999999988,2.8905989999998383,0.0,-42.814674999998914,25.968149999989976,0.0,0.0,0.13715821,-5.7969238,-0.4168945299999998,-1.08122314,119.64877228548592,47.28725056510466,68.13235140252452,230.20933786233573,342.4799999999988,0.13715821,-0.06765065342187881,-0.35793763399124146,-0.3271257281303406,0.13715821,-0.018378599,-0.018378599,-0.32382732629776,-0.3707534670829773,-0.018378599,0.13715821
-18.37211109,219.45087946000004,386.78,22800.0,-0.9251564999999928,3.4173244999999497,0.0,-42.6069499999997,26.33627500000557,0.0,0.0,0.24262694,-5.856982390000001,-0.4265624699999998,-1.04266847,120.3930005850496,86.99291142851112,68.13235480116933,230.20934433947224,338.6159999999974,0.24262694,0.10079586505889893,-0.27871355414390564,-0.24120371043682098,0.24262694,0.1346291,0.1346291,-0.24487552046775818,-0.2878708243370056,0.1346291,0.24262694
-18.4075647,219.52990647,386.78,22800.0,-1.7726805000000034,3.951350500000075,0.0,-42.37620000000053,26.701300000006256,0.0,0.0,0.35131835,-5.9243163700000006,-0.4343749399999998,-1.00959963,121.47825862423892,126.70387724787808,68.13361742850313,230.21174903729064,334.6559999999969,0.35131835,0.23585295677185059,-0.19680140912532806,-0.15256367623806,0.35131835,0.25102812,0.25102812,-0.16659380495548248,-0.20080380141735077,0.25102812,0.35131835
-18.45678643,219.61963241,386.78,22800.0,-2.461086500000018,4.486297000000121,0.0,-34.420300000000736,26.74732500000232,0.0,0.0,0.33740234,-6.00917965,-0.4417479999999998,-0.9778125,125.43650345866423,166.80416251217792,68.67126692976392,230.9632403264646,330.3599999999948,0.33740234,0.31148213148117065,-0.1116226315498352,-0.07056133449077606,0.33740234,0.3175906,0.3175906,-0.09710278362035751,-0.11171708256006241,0.3175906,0.33740234
-18.51197974,219.71865541,386.78,22800.0,-2.759665499999997,4.951149999999842,0.0,-14.92894999999894,23.242649999986043,0.0,0.0,0.4115722599999999,-6.012011670000001,-0.4471679099999998,-0.95386963,117.68437436022508,197.9654093173018,71.60262634260413,230.47659446405652,326.78399999999675,0.41157225999999997,0.347999632358551,-0.02591414749622345,-0.0026347083039581776,0.4115722599999999,0.34948435,0.34948435,-0.02486713044345379,-0.04146119952201843,0.34948435,0.4115722599999999
-18.567446590000003,219.8211629,386.78,22800.0,-2.773342500000009,5.125374499999822,0.0,-0.6838500000005965,8.71122499999899,0.0,0.0,0.38320312,-5.95913079,-0.4468749399999997,-0.95899657,118.77611688820777,198.16976510851424,72.1516584780757,231.23847822220887,323.2320000000007,0.38320312,0.36008790135383606,0.05978236347436905,0.06342028081417084,0.38320312,0.36212316,0.36212316,0.026959862560033798,0.0244769100099802,0.36212316,0.38320312
-18.62149355,219.92447462,386.78,22800.0,-2.702348000000008,5.165586000000104,0.0,3.549725000000059,2.0105750000141143,0.0,0.0,0.4558593699999999,-5.95068354,-0.4432616499999998,-0.98299071,121.5685184219255,196.54988081527944,72.1531307173362,231.24128182930667,319.8959999999992,0.45585936999999993,0.36304137110710144,0.13769002258777618,0.1389974057674408,0.4558593699999999,0.34969628,0.34969628,0.06913318485021591,0.12446461617946625,0.34969628,0.4558593699999999
-18.67427471,220.02846777,386.78,22800.0,-2.6390579999999986,5.199657499999972,0.0,3.1645000000004586,1.703574999993407,0.0,0.0,0.4606445099999999,-5.94301751,-0.4399901499999998,-1.00442137,124.00819139713242,195.07891104554324,72.15326354793231,231.24153495929252,317.1839999999996,0.46064450999999995,0.35175859928131104,0.23076066374778748,0.23230567574501038,0.4606445099999999,0.33272654,0.33272654,0.15734301507472992,0.24754698574543,0.33272654,0.4606445099999999
-18.72601515,220.13299711,386.78,22800.0,-2.587022000000001,5.226466999999957,0.0,2.6017999999998764,1.3404749999992305,0.0,0.0,0.48090817,-5.954296820000001,-0.4345213999999998,-1.025083,125.97079484434089,193.84361860739557,72.15359869088105,231.24217356315657,314.3999999999971,0.48090817,0.34416234493255615,0.31936898827552795,0.3101138472557068,0.48090817,0.32427362,0.32427362,0.250069797039032,0.3415283262729645,0.32427362,0.48090817
-18.77689207,220.23795178,386.78,22800.0,-2.5438459999999985,5.247733500000038,0.0,2.1588000000001277,1.0633250000040562,0.0,0.0,0.4914550299999999,-5.96303706,-0.4267577499999998,-1.04851318,127.56764375049184,192.80021908739465,72.15369167817276,231.24235076896625,311.8799999999959,0.4914550299999999,0.33833184838294983,0.3705538809299469,0.3631163239479065,0.4914550299999999,0.31757492,0.31757492,0.31900572776794434,0.38673609495162964,0.31757492,0.4914550299999999
-18.82693708,220.34330567,386.78,22800.0,-2.502250500000009,5.267694500000033,0.0,2.079774999999451,0.9980499999997504,0.0,0.0,0.47866207,-5.95791013,-0.4214843099999998,-1.06948241,129.08895075534843,191.78498124974035,72.15369116303839,231.2423497872261,309.3119999999966,0.47866207000000005,0.3327878713607788,0.3813130557537079,0.3937619924545288,0.47866207,0.3114232,0.3114232,0.3567139506340027,0.3960753083229065,0.3114232,0.47866207
-18.87614736,220.44905202,386.78,22800.0,-2.460514000000007,5.287317500000057,0.0,2.0868250000001254,0.9811500000012074,0.0,0.0,0.49458005,-5.965332,-0.4192382299999998,-1.086145,130.60159327866518,190.7581166498473,72.1536891472818,231.24234594559488,307.2239999999962,0.49458005,0.32726460695266724,0.3730587065219879,0.4077525734901428,0.49458005,0.3055755,0.3055755,0.37412068247795105,0.39208507537841797,0.3055755,0.49458005
-18.92451977,220.55518428,386.78,22800.0,-2.4186204999999994,5.306612999999913,0.0,2.094675000000379,0.9647749999928124,0.0,0.0,0.49853514,-5.96977538,-0.4137206599999998,-1.10383298,132.10619149867043,189.71924508336056,72.15369202845885,231.24235143651504,305.0399999999965,0.49853514,0.32173383235931396,0.3649488389492035,0.4089885652065277,0.49853514,0.2997016,0.2997016,0.3819478154182434,0.38597363233566284,0.2997016,0.49853514
-18.97205134,220.6616958,386.78,22800.0,-2.3765784999999795,5.325576000000041,0.0,2.102100000000995,0.9481500000063644,0.0,0.0,0.4956054499999999,-5.95883788,-0.4064452599999998,-1.1223925600000002,133.60242513769975,188.668580187244,72.15369716460575,231.24236122498215,303.2879999999976,0.49560544999999995,0.3162282705307007,0.36078327894210815,0.40461254119873047,0.4956054499999999,0.2938846,0.2938846,0.38511231541633606,0.3806208372116089,0.2938846,0.4956054499999999
-19.01873902,220.76857991,386.78,22800.0,-2.3343839999999894,5.344205500000072,0.0,2.109724999999507,0.9314750000015692,0.0,0.0,0.4907714499999999,-5.9609375,-0.4038573799999998,-1.1342870900000002,135.09043431761629,187.60601370944357,72.15369578654008,231.24235859866835,301.41599999999744,0.4907714499999999,0.31049445271492004,0.3585163950920105,0.39987510442733765,0.4907714499999999,0.28784195,0.28784195,0.3837187886238098,0.375710129737854,0.28784195,0.4907714499999999
-19.06457994,220.87582989,386.78,22800.0,-2.292045999999992,5.362499000000156,0.0,2.116899999999866,0.9146750000041948,0.0,0.0,0.47807615,-5.97333987,-0.4025878499999998,-1.14223389,136.56989888663566,186.53176985940723,72.15369307307374,231.24235342736105,299.7599999999948,0.47807615,0.3047274947166443,0.35628530383110046,0.3956243395805359,0.47807615,0.28180107,0.28180107,0.3782711625099182,0.37130123376846313,0.28180107,0.47807615
-19.10957125,220.98343905,386.78,22800.0,-2.249565499999999,5.380458000000061,0.0,2.124024999999641,0.8979499999952623,0.0,0.0,0.45561522,-5.98842776,-0.3976073999999998,-1.15576905,138.04080137827629,185.44588809583863,72.15369356877243,231.242354372061,298.1999999999971,0.45561522,0.2991028428077698,0.3534718155860901,0.3911619782447815,0.45561522,0.27580813,0.27580813,0.37117213010787964,0.36721092462539673,0.27580813,0.45561522
-19.15371012,221.09140067,386.78,22800.0,-2.206943500000005,5.398081000000161,0.0,2.1310999999997198,0.8811500000049932,0.0,0.0,0.4283202999999999,-5.989990270000001,-0.3916503999999998,-1.17207276,139.5030931076633,184.3483852271192,72.1536950902968,231.2423572717749,296.6399999999994,0.42832029999999993,0.29348865151405334,0.3500761091709137,0.38678425550460815,0.4283202999999999,0.26962027,0.26962027,0.36446380615234375,0.36345580220222473,0.26962027,0.4283202999999999
-19.19699376,221.19970798,386.78,22800.0,-2.1641819999999967,5.415365500000178,0.0,2.1380750000004056,0.8642250000008289,0.0,0.0,0.41323241,-5.98359379,-0.3912109599999998,-1.1851465,140.95670581608783,183.23931270192983,72.15369207912468,231.24235153308047,295.43999999999943,0.41323241,0.287803053855896,0.34625521302223206,0.38257306814193726,0.41323241,0.26359493,0.26359493,0.3583056330680847,0.35996976494789124,0.26359493,0.41323241
-19.2394195,221.30835421,386.78,22800.0,-2.121286999999992,5.432311499999969,0.0,2.14475000000025,0.8472999999895592,0.0,0.0,0.40639648,-5.98588872,-0.3902832399999997,-1.19714358,142.40144268265806,182.1188269036892,72.1536920021169,231.24235138631963,294.12000000000114,0.40639648,0.2821056842803955,0.342262327671051,0.37862271070480347,0.40639648,0.25752646,0.25752646,0.3524741232395172,0.3565674424171448,0.25752646,0.40639648
-19.28098468,221.41733259,386.78,22800.0,-2.078258999999978,5.448918999999961,0.0,2.151400000000692,0.8303749999996057,0.0,0.0,0.39770507,-5.989843779999999,-0.3846680099999998,-1.2125757,143.8372844247605,180.9869475848147,72.1536954309228,231.24235792092827,293.23200000000367,0.39770507,0.2763254940509796,0.33809971809387207,0.3746991753578186,0.39770507,0.2515494,0.2515494,0.3469467759132385,0.3533058762550354,0.2515494,0.39770507
-19.32168667,221.52663628,386.78,22800.0,-2.0350994999999905,5.465184499999793,0.0,2.157974999999368,0.81327499999162,0.0,0.0,0.3866699099999999,-5.98051761,-0.3801757999999998,-1.22462404,145.2641789963413,179.8437029490169,72.15369329119245,231.24235384303657,292.1760000000039,0.38666990999999995,0.27056750655174255,0.3339427411556244,0.3708239197731018,0.3866699099999999,0.2455064,0.2455064,0.34178122878074646,0.34997135400772095,0.2455064,0.3866699099999999
-19.36152295,221.63625844,386.78,22800.0,-1.991814000000005,5.4811080000000345,0.0,2.164274999999272,0.796175000012056,0.0,0.0,0.3796874699999999,-5.99394536,-0.3813476799999998,-1.23046877,146.68194353019626,178.6892415024306,72.15369240030412,231.24235214518825,291.33600000000445,0.37968746999999997,0.2647996246814728,0.32967254519462585,0.36688318848609924,0.3796874699999999,0.23954901,0.23954901,0.33698609471321106,0.346630722284317,0.23954901,0.3796874699999999
-19.40049103,221.7461922,386.78,22800.0,-1.948404000000004,5.496687999999921,0.0,2.170500000000075,0.778999999994312,0.0,0.0,0.37944332,-6.01528326,-0.3802734599999998,-1.23667238,148.09052804606512,177.52360691290045,72.15368955601014,231.24234672452712,290.40000000000583,0.37944332,0.25911757349967957,0.32538682222366333,0.36285561323165894,0.37944332,0.23364922,0.23364922,0.3323676288127899,0.34318041801452637,0.23364922,0.37944332
-19.43858847,221.85643071,386.78,22800.0,-1.9048719999999972,5.511925500000245,0.0,2.176600000000306,0.7618750000162322,0.0,0.0,0.3719726499999999,-6.01567389,-0.3740722699999997,-1.2493359600000002,149.48985930247673,176.34686941240477,72.153690315607,231.2423481721643,289.6560000000056,0.37197264999999996,0.25344252586364746,0.3210512399673462,0.3587767779827118,0.3719726499999999,0.22793832,0.22793832,0.32793283462524414,0.33977246284484863,0.22793832,0.3719726499999999
-19.47581288,221.96696707,386.78,22800.0,-1.8612204999999984,5.526817999999736,0.0,2.1825749999999644,0.7446249999745191,0.0,0.0,0.3642089799999999,-6.00786138,-0.3714843799999998,-1.26097413,150.87985051887313,175.1590871751144,72.15369013928508,231.2423478361316,289.00800000000453,0.36420897999999996,0.24779757857322693,0.3167213499546051,0.3546183109283447,0.3642089799999999,0.22260028,0.22260028,0.3235338628292084,0.33633527159690857,0.22260028,0.3642089799999999
-19.51216191,222.07779441,386.78,22800.0,-1.8174515000000115,5.54136700000015,0.0,2.1884499999993423,0.727450000020724,0.0,0.0,0.3638671899999999,-6.0021485,-0.3731445199999998,-1.26927979,152.2604437647489,173.9603348095044,72.15369506934243,231.24235723183523,288.4320000000036,0.36386718999999995,0.24206510186195374,0.3123774230480194,0.35043972730636597,0.3638671899999999,0.21733631,0.21733631,0.3191557228565216,0.3328387439250946,0.21733631,0.3638671899999999
-19.54763334,222.18890574,386.78,22800.0,-1.7735715000000063,5.555566499999856,0.0,2.1940000000002517,0.7099749999852634,0.0,0.0,0.3647949399999999,-6.0124024,-0.3712402199999998,-1.27932861,153.63142422143665,172.75076135385953,72.15369421739415,231.2423556081956,287.85600000000267,0.36479493999999996,0.23630043864250183,0.30799251794815063,0.34615349769592285,0.3647949399999999,0.21206495,0.21206495,0.3147450387477875,0.32923921942710876,0.21206495,0.3647949399999999
-19.58222493,222.30029410000003,386.78,22800.0,-1.729579500000007,5.569417999999899,0.0,2.199599999999968,0.6925750000021935,0.0,0.0,0.3573730599999999,-6.01064459,-0.3652343499999998,-1.29045409,154.99282914341146,171.5303481044988,72.15369069064751,231.24234888694204,287.35200000000475,0.35737305999999996,0.2304946482181549,0.3035544753074646,0.3418646454811096,0.3573730599999999,0.20643342,0.20643342,0.3103359043598175,0.3256300687789917,0.20643342,0.3573730599999999
-19.6159345,222.41195255,386.78,22800.0,-1.6854785000000128,5.58292250000008,0.0,2.2050499999997086,0.6752250000090498,0.0,0.0,0.35053711,-6.01103518,-0.3645995799999998,-1.29558104,156.34456574606597,170.29918835816508,72.15369053686094,231.24234859385675,287.04000000000235,0.35053711,0.22457683086395264,0.2990613579750061,0.33746781945228577,0.35053711,0.2008398,0.2008398,0.30589789152145386,0.3219744563102722,0.2008398,0.35053711
-19.64875998,222.52387411,386.78,22800.0,-1.6412739999999992,5.596078000000091,0.0,2.210225000000676,0.6577750000005267,0.0,0.0,0.3538086,-6.02612308,-0.3665526899999998,-1.29706787,157.68646354915802,169.05744004344822,72.1536927226463,231.2423527595327,286.53600000000154,0.3538086,0.21861830353736877,0.29454201459884644,0.3330131769180298,0.3538086,0.1951981,0.1951981,0.30144402384757996,0.3181435465812683,0.1951981,0.3538086
-19.68069923,222.63605178,386.78,22800.0,-1.596962500000014,5.608883500000275,0.0,2.215574999999248,0.6402750000091828,0.0,0.0,0.35253908,-6.03754886,-0.3633788799999998,-1.3043994099999998,159.01862778377034,167.80498221540375,72.15369136335124,231.242350168997,286.1280000000028,0.35253908,0.21244928240776062,0.2899473309516907,0.3285204768180847,0.35253908,0.18947753,0.18947753,0.2969537377357483,0.3143308758735657,0.18947753,0.35253908
-19.71174945,222.74847871000003,386.78,22800.0,-1.552510999999992,5.621346500000044,0.0,2.222575000001114,0.6231499999884704,0.0,0.0,0.3463379299999999,-6.02485353,-0.3578124799999999,-1.31465333,160.34197975102515,166.54084112133296,72.15368655189721,231.242340999391,285.81600000000327,0.34633792999999996,0.20605242252349854,0.2852908968925476,0.3238813281059265,0.3463379299999999,0.18361075,0.18361075,0.2923995554447174,0.31042569875717163,0.18361075,0.3463379299999999
-19.74190674,222.86114822,386.78,22800.0,-1.5078645000000002,5.633475500000031,0.0,2.232324999999591,0.60644999999937,0.0,0.0,0.34091803,-6.015625,-0.3587890399999998,-1.32111329,161.65803625350628,165.26335751640576,72.15366793875373,231.24230552682653,285.5040000000037,0.34091803,0.19960522651672363,0.2806651294231415,0.3191865086555481,0.34091803,0.17780359,0.17780359,0.287845641374588,0.306506872177124,0.17780359,0.34091803
-19.77116763,222.97405354000003,386.78,22800.0,-1.463044500000006,5.645265999999793,0.0,2.2409999999997154,0.5895249999881003,0.0,0.0,0.3417481,-6.02475585,-0.3606933399999998,-1.32670166,162.9661405760657,163.97314306408836,72.15364180116879,231.24225571457023,285.3840000000026,0.3417481,0.19307616353034973,0.2759775221347809,0.31448185443878174,0.3417481,0.17218241,0.17218241,0.2832825779914856,0.3025990128517151,0.17218241,0.3417481
-19.79953028,223.0871876,386.78,22800.0,-1.4181325000000022,5.656703000000078,0.0,2.245600000000181,0.5718500000142512,0.0,0.0,0.34414066,-6.035253900000001,-0.3564452999999998,-1.33567384,164.26400301940083,162.67262682315098,72.15361978369573,231.24221375436235,285.3600000000035,0.34414066,0.1864956170320511,0.2712925970554352,0.30968767404556274,0.34414066,0.16666874,0.16666874,0.27870339155197144,0.29860538244247437,0.16666874,0.34414066
-19.82699551,223.20054282,386.78,22800.0,-1.3732614999999804,5.667760999999842,0.0,2.2435500000010933,0.5528999999881989,0.0,0.0,0.3458984599999999,-6.029980440000001,-0.3524902199999998,-1.34162111,165.54800071941793,161.365819655991,72.15360730907938,231.24218998033228,285.14400000000313,0.34589845999999996,0.18002504110336304,0.2665664553642273,0.30495399236679077,0.3458984599999999,0.16096686,0.16096686,0.2741592824459076,0.2945048213005066,0.16096686,0.3458984599999999
-19.85356717,223.31411111000003,386.78,22800.0,-1.3285830000000054,5.678414499999889,0.0,2.2339249999987487,0.5326750000023139,0.0,0.0,0.3533203299999999,-6.0260742,-0.3547851499999998,-1.3413647599999998,166.81412475823998,160.0573385609425,72.15361148223889,231.2421979335366,285.19200000000126,0.35332032999999996,0.1735544204711914,0.2617630064487457,0.3001382350921631,0.3533203299999999,0.15535596,0.15535596,0.2696051001548767,0.2904052138328552,0.15535596,0.3533203299999999
-19.87925237,223.4278838,386.78,22800.0,-1.2842599999999926,5.688634499999949,0.0,2.2161500000006384,0.5110000000030367,0.0,0.0,0.3639648599999999,-6.03881833,-0.3560546899999998,-1.34187745,168.05817048005247,158.7521863296704,72.15362532092153,231.2422243073624,284.9520000000019,0.36396485999999995,0.16712209582328796,0.2569907307624817,0.2953672707080841,0.3639648599999999,0.14958891,0.14958891,0.26509979367256165,0.2862195372581482,0.14958891,0.3639648599999999
-19.90406111,223.54185178,386.78,22800.0,-1.2404369999999787,5.698399000000052,0.0,2.1911500000006967,0.4882250000051157,0.0,0.0,0.3668945599999999,-6.03579101,-0.3509765599999998,-1.34854249,169.27654391202532,157.45487376279266,72.15364206181145,231.2422562123016,284.9520000000048,0.3668945599999999,0.1606036126613617,0.2521818280220032,0.2906188368797302,0.3668945599999999,0.14379728,0.14379728,0.2606635093688965,0.28215131163597107,0.14379728,0.3668945599999999
-19.92800558,223.65600565,386.78,22800.0,-1.1972235000000175,5.70769349999992,0.0,2.160674999998058,0.4647249999933932,0.0,0.0,0.3605957499999999,-6.0214355500000005,-0.3489746199999998,-1.35443847,170.4666815612122,156.16888992293383,72.1536490622623,231.24226955384512,284.80800000000164,0.36059574999999994,0.15410730242729187,0.24744804203510284,0.2858346104621887,0.3605957499999999,0.13807362,0.13807362,0.2562059164047241,0.2779989242553711,0.13807362,0.3605957499999999
-19.95109914,223.77033607,386.78,22800.0,-1.1546779999999757,5.716520999999801,0.0,2.127275000002093,0.4413749999940818,0.0,0.0,0.3562012,-6.026318359999999,-0.3524902599999998,-1.3567456,171.627403749273,154.8962485167743,72.15365534146531,231.24228152074028,284.76000000000056,0.3562012,0.147685244679451,0.2427934855222702,0.28108593821525574,0.3562012,0.13230221,0.13230221,0.2518427073955536,0.27397170662879944,0.13230221,0.3562012
-19.97335585,223.88483378,386.78,22800.0,-1.1128355000000134,5.724885499999743,0.0,2.092124999998113,0.4182249999971077,0.0,0.0,0.35126954,-6.04379884,-0.3528320599999998,-1.36166745,172.75808203334495,153.63820948783612,72.15366584506138,231.2423015384161,284.85599999999977,0.35126954,0.14122648537158966,0.23830971121788025,0.27634623646736145,0.35126954,0.1266231,0.1266231,0.24753603339195251,0.2700943350791931,0.1266231,0.35126954
-19.99479093,223.99948952,386.78,22800.0,-1.0717540000000092,5.732786999999888,0.0,2.0540750000002106,0.3950750000072389,0.0,0.0,0.3452148499999999,-6.03491212,-0.3475098099999998,-1.36843502,173.85748546620076,152.39673134416267,72.15368575276752,231.2423394781586,285.23999999999944,0.34521484999999996,0.1350560486316681,0.2341393530368805,0.2715887427330017,0.3452148499999999,0.12100035,0.12100035,0.24330218136310577,0.2663867175579071,0.12100035,0.3452148499999999
-20.01541924,224.11429433000004,386.78,22800.0,-1.0314155000000014,5.7402404999999135,0.0,2.0169250000003918,0.3726750000012657,0.0,0.0,0.3415038999999999,-6.02246094,-0.3475586399999998,-1.3687939,174.9265345759871,151.1715186086986,72.15371107423512,231.2423877350612,285.9360000000015,0.34150389999999997,0.1292652189731598,0.23030972480773926,0.2669108211994171,0.3415038999999999,0.115503795,0.115503795,0.23915934562683105,0.2628798186779022,0.115503795,0.3415038999999999
