pos_x,pos_y,pos_z,v_sp,v_x,v_y,v_z,a_x,a_y,a_z,a_sp,curr_x,curr_y,curr_z,curr_sp,f_x_sim,f_y_sim,f_z_sim,f_sp_sim,materialremoved_sim,Neural_Net_AL_2007_T4_Gear_Normal_3,PiNN_Erd_AL_2007_T4_Gear_Normal_3,Physical_Model_AL_2007_T4_Gear_Normal_3
-14.7971489,236.0669038,386.78,22800.0,5.205614999999941,2.632779999999002,0.0,0.1672499999916255,-0.3127500000488226,0.0,0.0,-0.8017576999999999,-5.7675781,-0.3315428999999998,-1.4114501000000002,194.9777769409833,-124.32732661053498,72.15436427877401,231.24363265389707,358.0799999999872,,,
-14.6929048,236.1193004,386.78,22800.0,5.212205000000036,2.6198299999990127,0.0,0.3295000000047565,-0.647499999999468,0.0,0.0,-0.8071287999999999,-5.7207031,-0.3398436999999998,-1.3673585,194.66821333606748,-124.81206689144786,72.1545318182031,231.24395197533693,360.7200000000012,,,
-14.5882564,236.1708734,386.78,22800.0,5.232419999999927,2.578649999999527,0.0,1.010749999994509,-2.058999999974276,0.0,0.0,-0.7807616,-5.8110351,-0.3715821999999998,-1.3432616999999998,193.67735128714835,-126.34145465997275,72.15375382678238,231.24246921187165,360.0,,,
-14.482864600000005,236.22089400000004,386.78,22800.0,5.269589999999891,2.501030000003368,0.0,1.8584999999982088,-3.8809999998079534,0.0,0.0,-0.841797,-5.7299806,-0.3505858999999998,-1.3709473,191.78780791096423,-129.188232180016,72.15271341797008,231.24048650072208,359.7600000000093,,,
-14.3764686,236.2687412,386.78,22800.0,5.3198000000001855,2.3923599999960743,0.0,2.510500000014737,-5.433500000364688,0.0,0.0,-0.7744139999999999,-5.6518554,-0.3300781999999998,-1.3868408,189.09617716973835,-133.09688836340973,72.15269448592394,231.2404504238629,360.4800000000105,,,
-14.2689962,236.3141229,386.78,22800.0,5.373619999999946,2.26908500000036,0.0,2.6909999999880085,-6.16374999978575,0.0,0.0,-0.7485353,-5.7592772000000005,-0.3510740999999998,-1.3658203,185.97788644996533,-137.4211675914073,72.15292781766202,231.2408950652584,359.7600000000093,,,
-14.1604938,236.35698470000003,386.78,22800.0,5.42511999999995,2.143090000002701,0.0,2.575000000000216,-6.29974999988292,0.0,0.0,-0.8007812,-5.8286134,-0.3720704999999998,-1.3699218,182.72103245166343,-141.72306790229507,72.15298696166354,231.24100777293023,359.27999999999884,,,
-14.0510211,236.3973034,386.78,22800.0,5.4736350000000655,2.015934999998592,0.0,2.425750000005777,-6.357750000205442,0.0,0.0,-0.7954102,-5.7373047,-0.3417969999999998,-1.4011962,179.36476522543165,-145.94747060920756,72.15296370789058,231.2409634593312,359.5200000000186,,,
-13.9406374,236.4350567,386.78,22800.0,5.519184999999993,1.887664999999572,0.0,2.27749999999638,-6.413499999951,0.0,0.0,-0.7880859,-5.6806641,-0.3291014999999998,-1.3940186,175.91041306340142,-150.0930100578748,72.15296587594683,231.2409675908873,358.320000000007,,,
-13.8294026,236.4702241,386.78,22800.0,5.561740000000004,1.7583700000002978,0.0,2.127750000000539,-6.464749999963715,0.0,0.0,-0.7875977,-5.746582,-0.3603516999999998,-1.3483887,172.36041929071686,-154.15674625301347,72.15300157313033,231.24103561735689,359.0400000000081,,,
-13.7173778,236.5027863,386.78,22800.0,5.601240000000018,1.6281099999986282,0.0,1.9750000000007264,-6.51300000008348,0.0,0.0,-0.7475586,-5.7226561,-0.3706055999999998,-1.3601806,168.71618552639944,-158.1367194375121,72.15295248781902,231.2409420778181,359.7600000000093,,,
-13.604623800000002,236.5327262,386.78,22800.0,5.637699999999857,1.4969950000022436,0.0,1.8229999999919144,-6.555749999819227,0.0,0.0,-0.7275389999999999,-5.6269532,-0.3330077999999998,-1.3914552,164.98109544722274,-162.02967923776097,72.15295874635412,231.24095400438333,360.0,,,
-13.4912017,236.5600268,386.78,22800.0,5.671105000000143,1.3650299999994786,0.0,1.670250000014306,-6.5982500001382505,0.0,0.0,-0.7905272,-5.6630859,-0.3300782999999998,-1.3796631,161.15521977568932,-165.83544089106093,72.15298088067946,231.24099618468023,359.7599999999802,,,
-13.3771735,236.5846733,386.78,22800.0,5.701409999999907,1.2323249999994346,0.0,1.5152499999881996,-6.635250000002202,0.0,0.0,-0.8051755999999999,-5.7885743,-0.3662109999999998,-1.3565916,157.2415958227022,-169.5507888476638,72.15297082683955,231.24097702555903,360.0,,,
-13.2626011,236.6066527,386.78,22800.0,5.728620000000007,1.0989699999996103,0.0,1.3605000000049827,-6.6677499999912015,0.0,0.0,-0.7675780999999999,-5.7666016,-0.3632811999999998,-1.3817139,153.24310619363223,-173.17323173981043,72.1530029729373,231.2410382849094,359.27999999999884,,,
-13.147547499999998,236.625953,386.78,22800.0,5.752680000000154,0.9650149999998804,0.0,1.2030000000073926,-6.697749999986513,0.0,0.0,-0.793457,-5.671875,-0.3325196999999998,-1.4381102,149.1608292522216,-176.70146715313038,72.1529390810345,231.24091652923195,359.5199999999895,,,
-13.0320747,236.64256320000004,386.78,22800.0,5.773639999999869,0.8305100000029597,0.0,1.047999999985727,-6.725249999846028,0.0,0.0,-0.7661134,-5.7001952000000005,-0.3374023999999999,-1.3812013,144.9968579411825,-180.1340956711587,72.15296150040687,231.24095925264103,358.320000000007,,,
-12.9162456,236.6564748,386.78,22800.0,5.791455000000045,0.6955799999971646,0.0,0.890750000008822,-6.746500000289757,0.0,0.0,-0.6669921999999999,-5.7631836,-0.3720702999999998,-1.3417236,140.7548275340736,-183.4679455895392,72.15299247281858,231.2410182752898,359.0400000000081,,,
-12.8001234,236.6676798,386.78,22800.0,5.806109999999976,0.5602500000009059,0.0,0.732749999996507,-6.766499999812936,0.0,0.0,-0.7563477000000001,-5.6875001,-0.3554686999999998,-1.3694092,136.4353842924113,-186.70242895763568,72.15299534654528,231.2410237516236,357.5999999999767,,,
-12.6837717,236.6761724,386.78,22800.0,5.817585000000047,0.4246299999991265,0.0,0.5737500000035922,-6.781000000088966,0.0,0.0,-0.7866211000000001,-5.6254883,-0.3330079999999998,-1.3919677,132.04190587743287,-189.83493447847465,72.15294563809717,231.2409290246681,358.7999999999884,,,
-12.5672534,236.681948,386.78,22800.0,5.825914999999959,0.2887800000010543,0.0,0.4164999999956009,-6.792499999903612,0.0,0.0,-0.7094727,-5.688964799999999,-0.3452149999999998,-1.3658202,127.57687164900308,-192.8640097900989,72.15296514942085,231.24096620638304,358.320000000007,,,
-12.4506319,236.6850033,386.78,22800.0,5.831074999999952,0.152764999999988,0.0,0.2579999999996474,-6.800750000053313,0.0,0.0,-0.7011719000000001,-5.708496,-0.3749999999999998,-1.3627441,123.04215416116176,-195.78823905941653,72.1529898876538,231.2410133488572,356.88000000000466,,,
-12.333971,236.6853364,386.78,22800.0,5.833045000000059,0.0166550000002985,0.0,0.0985000000053304,-6.805499999984477,0.0,0.0,-0.7890626000000001,-5.570312400000001,-0.3500976999999998,-1.3878662,118.4398102285352,-198.60613933549683,72.1529682999596,231.24097221020807,357.8399999999965,,,
-12.2173342,236.6829473,386.78,22800.0,5.83184000000001,-0.1194550000022331,0.0,-0.0602500000024264,-6.805500000126585,0.0,0.0,-0.7065429,-5.4194337,-0.3334962999999998,-1.3878662,113.7732903156008,-201.3156990141396,72.15295131430815,231.2409398415204,359.7600000000093,,,
-12.1007846,236.6778377,386.78,22800.0,5.827479999999952,-0.2554799999984425,0.0,-0.218000000002938,-6.801249999810466,0.0,0.0,-0.6630859,-5.2573241,-0.3525391999999998,-1.37146,109.04585722338736,-203.91520796195496,72.15299528987167,231.24102364362324,357.8399999999965,,,
-11.984386099999998,236.67001,386.78,22800.0,5.819925000000126,-0.3913850000003549,0.0,-0.3777499999912947,-6.795250000095621,0.0,0.0,-0.6713867,-5.1040039,-0.3720703999999998,-1.3591552999999998,104.25801160301276,-206.4041143446452,72.15297303495413,231.24098123345544,358.80000000001746,,,
-11.8682021,236.6594682,386.78,22800.0,5.809199999999848,-0.5270899999999301,0.0,-0.5362500000138937,-6.78524999997876,0.0,0.0,-0.7197264999999999,-4.9443359,-0.3413085999999998,-1.3842773,99.41291653057776,-208.780852982182,72.15295163915175,231.2409404605576,358.3199999999779,,,
-11.7522954,236.6462187,386.78,22800.0,5.79533500000009,-0.6624749999986079,0.0,-0.6932499999878772,-6.769249999933891,0.0,0.0,-0.6909178,-4.883788900000001,-0.3330077999999998,-1.4001708000000002,94.51527499235397,-211.04329161810188,72.15299203131674,231.24101743393945,358.0800000000163,,,
-11.6367492,236.6301797,386.78,22800.0,5.777309999999947,-0.8019500000003177,0.0,-0.901250000007181,-6.973750000085488,0.0,0.0,-0.6796875,-4.9038086,-0.3564453999999998,-1.3776122,89.39368960366538,-213.26078178155444,72.15183988424187,231.23882197208204,359.27999999999884,,,
-11.5217982,236.6105997,386.78,22800.0,5.747549999999979,-0.9789999999995302,0.0,-1.4879999999983795,-8.852499999960628,0.0,0.0,-0.6831055,-4.8027344,-0.3676756999999998,-1.3883788,82.74817982372814,-215.9112538163129,72.14450377692681,231.22484898615963,359.27999999999884,,,
-11.4076471,236.5869234,386.78,22800.0,5.707555000000042,-1.1838150000016867,0.0,-1.9997499999968584,-10.240750000107823,0.0,0.0,-0.6630860999999999,-4.668457200000001,-0.3359374999999999,-1.4017091,74.94632011671833,-218.7337114342433,72.14047849577557,231.21718668134608,358.0800000000163,,,
-11.2942648,236.5596606,386.78,22800.0,5.669115000000069,-1.3631399999994187,0.0,-1.921999999998647,-8.9662499998866,0.0,0.0,-0.6621094000000001,-4.692382800000001,-0.3354491999999999,-1.3694092000000002,68.05657646914003,-220.98467012107847,72.14562949929999,231.2269924321592,357.12000000002445,,,
-11.181452599999998,236.5299696,386.78,22800.0,5.640610000000024,-1.484549999999274,0.0,-1.425250000002265,-6.070499999992762,0.0,0.0,-0.6728514999999999,-4.735840099999999,-0.3632813999999998,-1.3314697,63.34881770260062,-222.3922322225029,72.15182271498082,231.23878925739297,358.0800000000163,,,
-11.0689564,236.4990574,386.78,22800.0,5.624809999999858,-1.5456100000008632,0.0,-0.7900000000082841,-3.0530000000794644,0.0,0.0,-0.6250001000000001,-4.6416016,-0.3603516999999998,-1.3586426,60.95040164721077,-223.06516547615985,72.15368568853913,231.24233935389705,356.88000000000466,,,
-10.9566713,236.46738650000003,386.78,22800.0,5.614255000000057,-1.5835449999983098,0.0,-0.527749999990057,-1.896749999872327,0.0,0.0,-0.6772461,-4.5649415,-0.3305664999999998,-1.389917,59.443390973577735,-223.47152072011104,72.15370587630343,231.2423778276737,358.5599999999977,,,
-10.8445965,236.4349776,386.78,22800.0,5.603740000000013,-1.62044500000178,0.0,-0.525750000002212,-1.8450000001735127,0.0,0.0,-0.6704101,-4.6582032,-0.3359374999999998,-1.3765869,57.97259558153184,-223.85771942473343,72.15377744499091,231.24251422370955,359.0400000000081,,,
-10.7327377,236.4018327,386.78,22800.0,5.592940000000013,-1.6572450000012395,0.0,-0.5399999999999849,-1.8399999999729744,0.0,0.0,-0.5454101,-4.7597656,-0.3632811999999998,-1.3786376,56.4991377879697,-224.2339771834594,72.15369656262325,231.24236007768164,358.3199999999779,,,
-10.6210991,236.3679526,386.78,22800.0,5.581929999999957,-1.6940049999988105,0.0,-0.5505000000027849,-1.837999999878548,0.0,0.0,-0.6723633,-4.7099608,-0.3491209999999998,-1.3970949,55.02305838154391,-224.60082086478087,72.1537380787654,231.2424391991924,357.35999999998603,,,
-10.509686,236.333339,386.78,22800.0,5.570655000000002,-1.7306799999985856,0.0,-0.5637499999977535,-1.833749999988754,0.0,0.0,-0.7163086,-4.694824199999999,-0.3261717999999998,-1.3929933,53.54434653796381,-224.9578510483032,72.15369962609658,231.2423659160408,358.3199999999779,,,
-10.3985029,236.2979934,386.78,22800.0,5.559154999999993,-1.7672800000013922,0.0,-0.5750000000004363,-1.8300000001403305,0.0,0.0,-0.6206055,-4.7905274,-0.3408204999999998,-1.3673585,52.063751161474094,-225.30513799525696,72.15370824601284,231.2423823438638,358.3199999999779,,,
-10.2875543,236.2619174,386.78,22800.0,5.54743000000002,-1.8038000000004213,0.0,-0.5862499999986781,-1.825999999951477,0.0,0.0,-0.5917969999999999,-4.7753907,-0.3647460999999998,-1.3740234999999998,50.58144141079234,-225.64264186897591,72.15375890683737,231.2424788934861,357.6000000000058,,,
-10.1768456,236.2251125,386.78,22800.0,5.535435,-1.8402450000010613,0.0,-0.5997500000010092,-1.822250000032,0.0,0.0,-0.6655272,-4.636230299999999,-0.3383787999999998,-1.3970949,49.09602587356682,-225.9704261834913,72.15372398687855,231.24241234281965,357.8399999999965,,,
-10.0663815,236.1875802,386.78,22800.0,5.523204999999987,-1.876614999997628,0.0,-0.6115000000006532,-1.818499999828305,0.0,0.0,-0.6547850000000001,-4.6347656,-0.3286132999999999,-1.389917,47.60845997671346,-226.28847214692607,72.15370676641598,231.2423795240493,357.11999999999534,,,
-9.9561668,236.1493221,386.78,22800.0,5.510735000000011,-1.9129050000003645,0.0,-0.6234999999987778,-1.814500000136832,0.0,0.0,-0.5629883999999999,-4.7724609,-0.3481445999999998,-1.3724853,46.11876535858269,-226.59673619422168,72.15368780132414,231.2423433804321,359.27999999999884,,,
-9.8462056,236.1103402,386.78,22800.0,5.498059999999949,-1.9490950000019325,0.0,-0.6337500000030971,-1.8095000000784007,0.0,0.0,-0.6337889999999999,-4.7490234,-0.3657225999999999,-1.396582,44.62855491193609,-226.89505730366315,72.15374857967092,231.2424592118849,356.640000000014,,,
-9.7365034,236.0706359,386.78,22800.0,5.485110000000049,-1.985214999999129,0.0,-0.647499999995027,-1.805999999859864,0.0,0.0,-0.7275389000000001,-4.6201172,-0.3320312999999998,-1.4196532000000002,43.1349189676265,-227.1836802193352,72.15371550747604,231.24239618276067,357.36000000001513,,,
-9.6270647,236.0302109,386.78,22800.0,5.4719350000000055,-2.0212499999999523,0.0,-0.6587500000021507,-1.8017500000411248,0.0,0.0,-0.6279296000000001,-4.7133789,-0.3305663999999998,-1.3970948,41.63973681838595,-227.46248340553063,72.15371919133806,231.24240320346905,358.80000000001746,,,
-9.5178942,235.9890672,386.78,22800.0,5.4585250000000585,-2.057184999999606,0.0,-0.6704999999973538,-1.796749999982694,0.0,0.0,-0.6513672,-4.8735351,-0.3549804999999998,-1.3791505,40.14319105902021,-227.73135232957057,72.15371417994739,231.24239365275565,358.7999999999884,,,
-9.4089967,235.947206,386.78,22800.0,5.444874999999971,-2.09305999999998,0.0,-0.6825000000043602,-1.79375000001869,0.0,0.0,-0.6904298,-4.7958985,-0.3583984999999998,-1.4114502000000002,38.643903793790784,-227.99058537347105,72.1537297200376,231.2424232690917,357.6000000000058,,,
-9.3003765,235.9046298,386.78,22800.0,5.431009999999947,-2.128809999999248,0.0,-0.6932500000011999,-1.7874999999634156,0.0,0.0,-0.6210936,-4.6582031,-0.3295897999999998,-1.4196533,37.14460298173151,-228.23971819135403,72.15376622005726,231.2424928310953,357.8399999999965,,,
-9.1920393,235.8613401,386.78,22800.0,5.416860000000057,-2.164485000000127,0.0,-0.707499999994532,-1.7837500000439377,0.0,0.0,-0.6152343,-4.7211914,-0.3364256999999998,-1.3945311,35.64170554742058,-228.47906090572133,72.15367767495883,231.2423240816641,359.0400000000081,,,
-9.0839889,235.8173387,386.78,22800.0,5.402519999999988,-2.2000700000006645,0.0,-0.7170000000034094,-1.7792500000268774,0.0,0.0,-0.6386719999999999,-4.748047,-0.3627929999999998,-1.4022217,34.138456877427814,-228.70858365567767,72.1537208210582,231.2424063093924,357.36000000001513,,,
-8.9762301,235.7726277,386.78,22800.0,5.387939999999958,-2.2355500000003303,0.0,-0.729000000001534,-1.773999999983289,0.0,0.0,-0.6298828000000001,-4.6230468,-0.3515623999999998,-1.4160645,32.633846372715674,-228.9281425161308,72.15373430998176,231.242432016626,358.0800000000163,,,
-8.8687676,235.727209,386.78,22800.0,5.373125000000023,-2.270934999999952,0.0,-0.7407499999967371,-1.769249999981071,0.0,0.0,-0.6357422,-4.6015625,-0.3315429999999998,-1.4042724999999998,31.127716272904337,-229.13781058661016,72.15374406238347,231.24245060280708,358.0799999999872,,,
-8.761606500000001,235.6810847,386.78,22800.0,5.358054999999951,-2.3062150000001225,0.0,-0.7535000000036263,-1.7640000000085363,0.0,0.0,-0.6166991,-4.7451173,-0.3403320999999998,-1.3642823,29.619761080940595,-229.3374922222066,72.1536812358533,231.2423308679937,357.11999999999534,,,
-8.6547509,235.63425620000004,386.78,22800.0,5.342780000000058,-2.3414249999973435,0.0,-0.7637499999946229,-1.7604999998610538,0.0,0.0,-0.6376955000000001,-4.7856445,-0.3647461999999998,-1.3622315,28.11044512550225,-229.5274763857285,72.15373110622532,231.2424259108934,357.6000000000058,,,
-8.548205399999999,235.5867261,386.78,22800.0,5.3272750000000535,-2.3765050000022825,0.0,-0.7752500000002271,-1.754000000246947,0.0,0.0,-0.5776367,-4.6679687,-0.3452148999999999,-1.4058107,26.60080388190352,-229.7073619674157,72.15374854204082,231.2424591401692,358.320000000007,,,
-8.441975000000001,235.5384965,386.78,22800.0,5.311519999999881,-2.4114800000006653,0.0,-0.7877500000086357,-1.7487499999191414,0.0,0.0,-0.6357423000000001,-4.6333007,-0.3286134999999998,-1.4088867,25.089476422066813,-229.87726508187643,72.15370760679461,231.2423811256421,359.03999999997905,,,
-8.3360641,235.4895691,386.78,22800.0,5.295545000000068,-2.44636999999841,0.0,-0.7987499999906333,-1.744499999887239,0.0,0.0,-0.6416014999999999,-4.706543,-0.3452147999999998,-1.3888917,23.57679493730728,-230.037352409278,72.15371887782744,231.2424026059801,357.35999999998603,,,
-8.2304773,235.4399464,386.78,22800.0,5.279339999999966,-2.4811350000007337,0.0,-0.8102500000051194,-1.7382500001161816,0.0,0.0,-0.6328125,-4.7260742,-0.3618164999999999,-1.4109376,22.063623638316933,-230.18738226473783,72.15370262982977,231.24237164054912,358.5599999999977,,,
-8.1252192,235.3896299,386.78,22800.0,5.262905000000018,-2.5158250000004045,0.0,-0.821749999997401,-1.7344999999835409,0.0,0.0,-0.6020508,-4.6801759,-0.3354491999999999,-1.4217041,20.54851117375885,-230.32761984121905,72.15372456215633,231.2424134391855,358.5599999999977,,,
-8.020294,235.3386228,386.78,22800.0,5.246260000000014,-2.5503549999996267,0.0,-0.8322500000002009,-1.7264999999611064,0.0,0.0,-0.651367,-4.6811523,-0.3261719999999998,-1.4042725,19.03453755629957,-230.4576805468868,72.15372725087957,231.24241856336195,357.11999999999534,,,
-7.915706699999999,235.2869264,386.78,22800.0,5.229365000000019,-2.5848199999998656,0.0,-0.8447499999997277,-1.7232500000119444,0.0,0.0,-0.6381835,-4.7524413,-0.3471679999999998,-1.3832521,17.51771619721964,-230.57793763394864,72.15372675310425,231.24241761470023,357.36000000001513,,,
-7.811461600000001,235.23454340000004,386.78,22800.0,5.21225499999991,-2.619149999998172,0.0,-0.8555000000054491,-1.7164999999152997,0.0,0.0,-0.571289,-4.751952999999999,-0.3569334999999998,-1.3981202,16.00115212969108,-230.6881400082881,72.15372573843968,231.2424156809495,357.8399999999965,,,
-7.707563499999999,235.1814756,386.78,22800.0,5.194905000000105,-2.6533900000032418,0.0,-0.8674999999902511,-1.7120000002535107,0.0,0.0,-0.6201171999999999,-4.6586914,-0.3261719999999998,-1.4109376,14.482775265194034,-230.7884235572922,72.1537171356709,231.24239928577592,359.0400000000081,,,
-7.6040165,235.127726,386.78,22800.0,5.177349999999947,-2.687479999998743,0.0,-0.877750000007893,-1.7044999997750665,0.0,0.0,-0.6469726,-4.7148437,-0.3295897999999998,-1.4042724,12.965390697749214,-230.8786314112604,72.15371324510436,231.24239187113147,358.5600000000268,,,
-7.500825199999999,235.0732962,386.78,22800.0,5.159565000000033,-2.721490000001836,0.0,-0.8892499999957337,-1.7005000001546478,0.0,0.0,-0.5615233999999999,-4.7617187,-0.3510743999999998,-1.4027345,11.446239870458538,-230.9589892889824,72.15374426634001,231.2424509915088,358.5599999999977,,,
-7.397994200000001,235.01818910000003,386.78,22800.0,5.141549999999917,-2.7553549999964844,0.0,-0.9007500000057788,-1.6932499997324155,0.0,0.0,-0.5966796000000001,-4.6298828,-0.3505859999999998,-1.4222169,9.92713219905974,-231.0292179295097,72.15371743448542,231.2423998552569,359.7599999999802,,,
-7.295527699999999,234.962407,386.78,22800.0,5.123325000000101,-2.789105000002224,0.0,-0.9112499999908152,-1.6875000002869456,0.0,0.0,-0.6440431,-4.5791016,-0.3247070999999998,-1.4027344000000002,8.407879156709209,-231.089520131004,72.15373020441156,231.2424241922133,358.5599999999977,,,
-7.1934305,234.9059521,386.78,22800.0,5.104859999999967,-2.8227449999988607,0.0,-0.9232500000067034,-1.6819999998318735,0.0,0.0,-0.6162108999999999,-4.7163086,-0.3339842999999998,-1.3796632,6.887371755117033,-231.1397931544292,72.15370878730862,231.24238337546493,359.27999999999884,,,
-7.0917068,234.8488271,386.78,22800.0,5.086184999999999,-2.8562499999992497,0.0,-0.9337499999984012,-1.675250000019446,0.0,0.0,-0.5346678999999999,-4.7753906,-0.3554688999999998,-1.3796632,5.367268777727525,-231.1800645394001,72.1536973798183,231.2423616350896,359.5199999999895,,,
-6.990360900000001,234.7910341,386.78,22800.0,5.067294999999961,-2.889650000001609,0.0,-0.9445000000019022,-1.670000000117966,0.0,0.0,-0.5625,-4.6367187,-0.3422850999999998,-1.4032472,3.846598657584599,-231.2104238239227,72.15372754930921,231.2424191321101,361.4400000000023,,,
-6.8893972,234.7325758,386.78,22800.0,5.048185000000016,-2.922914999999193,0.0,-0.9554999999972223,-1.6632499998792127,0.0,0.0,-0.6284178,-4.5932618,-0.3237303999999998,-1.3919678000000002,2.3260071889416545,-231.23074481126096,72.15374031226588,231.24244345581,358.7999999999884,,,
-6.7888204000000005,234.6734549,386.78,22800.0,5.02883999999999,-2.956044999999108,0.0,-0.9672500000013072,-1.6564999999957308,0.0,0.0,-0.5400391,-4.734375,-0.3393555999999998,-1.3786378,0.8049889319671444,-231.2409563815584,72.15369522514281,231.2423575287157,358.5599999999977,,,
-6.6886343,234.6136737,386.78,22800.0,5.009305000000053,-2.9890600000015866,0.0,-0.976749999996862,-1.650750000123935,0.0,0.0,-0.5229491,-4.7148436,-0.3579101999999999,-1.393506,-0.7154876776927223,-231.24134280857464,72.15374359238251,231.24244970707625,358.320000000007,,,
-6.588843799999999,234.5532348,386.78,22800.0,4.989525000000006,-3.0219449999989934,0.0,-0.9890000000023492,-1.6442499998703397,0.0,0.0,-0.5849610000000001,-4.6464843,-0.3344725999999999,-1.4032472,-2.236859523256183,-231.2315776132557,72.15371577261791,231.24239668806817,359.0400000000081,,,
-6.489452699999999,234.4921412,386.78,22800.0,4.969555000000003,-3.054680000002463,0.0,-0.9985000000001244,-1.6367500001734925,0.0,0.0,-0.6411134,-4.7685547,-0.3261719999999998,-1.3858155,-3.756768310223696,-231.2118963409227,72.15372517994635,231.24241461657127,358.5600000000268,,,
-6.390465799999999,234.43039500000003,386.78,22800.0,4.949344999999994,-3.0873099999965348,0.0,-1.0105000000004694,-1.6314999997035784,0.0,0.0,-0.4912108999999999,-4.7856445,-0.3452148999999999,-1.3519775,-5.278059295697863,-231.1821473046569,72.15371250088126,231.2423904527909,359.7599999999802,,,
-6.2918869,234.3679991,386.78,22800.0,4.928944999999985,-3.119795000002057,0.0,-1.020000000000465,-1.6242500002761062,0.0,0.0,-0.5981445,-4.6962891,-0.3564454999999998,-1.3719727,-6.798011094701069,-231.14250665616905,72.15374449050496,231.2424514187238,358.0799999999872,,,
-6.1937205,234.3049564,386.78,22800.0,4.908319999999966,-3.1521350000005555,0.0,-1.0312500000009273,-1.6169999999249285,0.0,0.0,-0.6459961,-4.599120999999999,-0.3295898999999999,-1.3965821000000005,-8.317814576880393,-231.0927766669357,72.15372875295452,231.24242142602128,358.5599999999977,,,
-6.0959713,234.2412694,386.78,22800.0,4.887460000000043,-3.1843499999979485,0.0,-1.0429999999961304,-1.610749999869654,0.0,0.0,-0.5878907,-4.6831054000000005,-0.3310544999999998,-1.383252,-9.83832197914484,-231.0329322891731,72.1536730627611,231.2423152917713,359.03999999997905,,,
-5.998642800000001,234.17694079999995,386.78,22800.0,4.866424999999941,-3.2164300000033563,0.0,-1.051750000005125,-1.6040000002703891,0.0,0.0,-0.5097657,-4.783203,-0.3525391999999998,-1.3924806,-11.357226171214515,-230.96333068517583,72.15371654576185,231.2423981615266,360.9599999999919,,,
-5.9017393,234.11197340000004,386.78,22800.0,4.845175000000035,-3.24836999999576,0.0,-1.062499999995303,-1.5969999996201525,0.0,0.0,-0.5336916,-4.6547851,-0.3520508999999999,-1.4181153,-12.875767498734126,-230.8837109915493,72.15374681834008,231.24245585512787,359.03999999997905,,,
-5.8052654,234.0463701,386.78,22800.0,4.823695000000017,-3.280165000003876,0.0,-1.0740000000009076,-1.589750000405843,0.0,0.0,-0.6162109,-4.548339799999999,-0.3295897999999998,-1.4073487,-14.394344764747691,-230.793955581312,72.15371698435872,231.24239899740496,361.4400000000023,,,
-5.7092247,233.9801339,386.78,22800.0,4.802034999999982,-3.311809999998161,0.0,-1.0830000000017217,-1.582249999714236,0.0,0.0,-0.5322264999999999,-4.6625976,-0.3369140999999998,-1.3637696,-15.911112772149911,-230.6944065672279,72.15374607083379,231.2424544305252,360.0,,,
-5.6136219,233.9132675,386.78,22800.0,4.780139999999999,-3.34331999999904,0.0,-1.094749999999145,-1.5755000000439168,0.0,0.0,-0.5092772999999999,-4.743164200000001,-0.3574219999999998,-1.3683839,-17.42833917482158,-230.5846974439196,72.1537199428443,231.2424046356908,359.27999999999884,,,
-5.5184611,233.8457734,386.78,22800.0,4.758040000000019,-3.3747050000030754,0.0,-1.1049999999990234,-1.569250000201805,0.0,0.0,-0.5532228000000001,-4.6108398,-0.3447266999999998,-1.3996583,-18.945217030507507,-230.46505260037284,72.15373357645096,231.2424306186597,358.80000000001746,,,
-5.4237366,233.77766850000003,386.78,22800.0,4.736224999999994,-3.405244999996171,0.0,-1.0907500000012504,-1.5269999996547767,0.0,0.0,-0.6518554999999999,-4.6918945,-0.3276366999999998,-1.4181152,-20.427686009718435,-230.3383552049452,72.15371827792671,231.2424014626884,358.5599999999977,,,
-5.3293811,233.709052,386.78,22800.0,4.717774999999991,-3.4308250000023577,0.0,-0.9225000000001592,-1.2790000003093382,0.0,0.0,-0.5405276000000001,-4.7675781,-0.3408200999999998,-1.401709,-21.67221469551197,-230.2248167004156,72.15383500035698,231.24262391381976,359.0400000000081,,,
-5.2353091,233.64004670000003,386.78,22800.0,4.703599999999986,-3.4502649999978985,0.0,-0.7087500000002578,-0.97199999977704,0.0,0.0,-0.5434571,-4.7504882,-0.3579101999999999,-1.4006837,-22.62129363006708,-230.1336126670581,72.15389341769772,231.2427352473786,360.96000000002095,,,
-5.1414733,233.5707202,386.78,22800.0,4.69179000000004,-3.466325000000836,0.0,-0.5904999999972738,-0.8030000001468807,0.0,0.0,-0.5864257,-4.620605599999999,-0.3378905999999998,-1.4058107,-23.40746411125976,-230.0550400855417,72.15392545700348,231.24279630916087,360.0,,,
-5.0478634,233.5010894,386.78,22800.0,4.6804949999999845,-3.4815399999999386,0.0,-0.5647500000027783,-0.7607499999551237,0.0,0.0,-0.6293945,-4.6245117,-0.3320312999999998,-1.3837647,-24.15483974605405,-229.9776944411396,72.15388617817531,231.24272145003764,358.320000000007,,,
-4.9545,233.4311293,386.78,22800.0,4.668169999999972,-3.498005000001569,0.0,-0.616250000000651,-0.8232500000815435,0.0,0.0,-0.5039062999999999,-4.7724609,-0.3491210999999998,-1.3514648,-24.96591399558723,-229.8909052578986,72.1538055787615,231.2425678415009,361.19999999998254,,,
