File,Range,a,b,Median |v_x|,Median |mrr|,Median |f_x_sim|
S235JR_Plate_Depth_3.csv,v_x == 0,0.0011930320203512672,0.056698193263731024,1.0158749999998662,1155.359999999986,1012.2562064183588
S235JR_Gear_Depth_3.csv,v_x > 0,0.0032233157341301335,0.4527743875831869,7.574545000000002,1169.7600000000093,363.95492728974097
S235JR_Gear_Depth_3.csv,v_x < 0,0.0030386988207095067,-0.4206977569360446,7.574545000000002,1169.7600000000093,363.95492728974097
S235JR_Gear_Depth_3.csv,v_x == 0,0.00047381083450533134,-0.4281136267304855,7.574545000000002,1169.7600000000093,363.95492728974097
AL_2007_T4_Plate_Normal_2.csv,v_x > 0,0.000900588261413708,0.5579068820112706,1.869305000000132,355.9199999999837,198.9427813045031
AL_2007_T4_Plate_Normal_2.csv,v_x < 0,0.0008760783399832734,-0.5242119229065736,1.869305000000132,355.9199999999837,198.9427813045031
AL_2007_T4_Plate_Normal_2.csv,v_x == 0,-8.749960287659886e-05,0.0019897047024326413,1.869305000000132,355.9199999999837,198.9427813045031
AL_2007_T4_Gear_Normal_2.csv,v_x > 0,0.0007603857173269445,0.568610473209001,4.549685000000103,357.6000000000058,152.5780759220011
AL_2007_T4_Gear_Normal_2.csv,v_x < 0,0.0007327113471687137,-0.5392286533217249,4.549685000000103,357.6000000000058,152.5780759220011
AL_2007_T4_Gear_Normal_2.csv,v_x == 0,-0.0014967661962668611,-0.3335350956808111,4.549685000000103,357.6000000000058,152.5780759220011
AL_2007_T4_Plate_SF_2.csv,v_x > 0,0.0010270705589690149,0.5664407719282322,1.0035549999997784,356.1599999999744,198.9427813045031
AL_2007_T4_Plate_SF_2.csv,v_x < 0,0.0009399069421405768,-0.5334719535916731,1.0035549999997784,356.1599999999744,198.9427813045031
AL_2007_T4_Plate_SF_2.csv,v_x == 0,-6.374088391195526e-05,-0.017032310426189138,1.0035549999997784,356.1599999999744,198.9427813045031
AL_2007_T4_Gear_SF_2.csv,v_x > 0,0.0008509851833796877,0.5769676914775452,4.549975000000295,357.36000000001513,152.84650560785136
AL_2007_T4_Gear_SF_2.csv,v_x < 0,0.0006093875417015629,-0.5501612079088688,4.549975000000295,357.36000000001513,152.84650560785136
AL_2007_T4_Gear_SF_2.csv,v_x == 0,-0.0015849945811857232,-0.34518878114841184,4.549975000000295,357.36000000001513,152.84650560785136
AL_2007_T4_Plate_Normal_3.csv,v_x > 0,0.0009225449465935028,0.5566875791474171,0.0,355.679999999993,198.9427813044992
AL_2007_T4_Plate_Normal_3.csv,v_x < 0,0.0009103305179571442,-0.5231618438263818,0.0,355.679999999993,198.9427813044992
AL_2007_T4_Plate_Normal_3.csv,v_x == 0,-1.630843351009099e-05,-0.0414659187516538,0.0,355.679999999993,198.9427813044992
AL_2007_T4_Gear_Normal_3.csv,v_x > 0,0.0007587903194103029,0.569401813265567,4.502457500000034,357.6000000000058,149.9322610010088
AL_2007_T4_Gear_Normal_3.csv,v_x < 0,0.0006435372791150046,-0.5430383960762092,4.502457500000034,357.6000000000058,149.9322610010088
