,time,pos_x,pos_y,pos_z,pos_sp,cmd_pos_x,cmd_pos_y,cmd_pos_z,cmd_pos_sp,cmd_v_x,cmd_v_y,cmd_v_z,cmd_v_sp,cont_dev_x,cont_dev_y,cont_dev_z,cont_dev_sp,v_x,a_x,v_y,a_y,v_z,a_z,v_sp,a_sp,time_diff,f_x,f_y,f_z,a_p,a_e,cut_angle,curr_x,curr_y,curr_z,curr_sp,f_x_sim,f_y_sim,f_z_sim,f_sp_sim,materialremoved_sim
10,0.2,261.3519494026298,474.49997928332215,504.9399981359241,270.2108906829144,261.351955,474.499981,504.9400000000002,266.4,-1.2666205543701312e-05,-8.998687261523825e-05,8.469361085696106e-06,0.0,5.597370234494325e-06,1.2707607534410494e-06,1.8640761165945424e-06,0.0,-0.0004953002382215,0.2496120000922384,0.0009602191739465,-0.2511962257715885,-0.0004541808656021,-0.3629519759033041,-0.068391102668118,17.181105294032136,0.002,0.0041331384471372,0.0044091152756958,0.0760925492545778,0.0,10.0,180.0,-0.2999199495813266,-5.590863940721627,0.3759510488514305,0.0,0.0,0.0,0.0,0.0,0.0
11,0.22,261.3519454658162,474.4999749305285,504.9399981076787,270.2110246760198,261.351955,474.499981,504.9400000000002,266.4,0.0001171926629606,9.646720571479986e-05,7.369795591575224e-07,0.0,9.534183869240616e-06,5.658966970555255e-06,1.8923213922533649e-06,0.0,0.0004574093265499,-0.1249208054102442,6.97976145502557e-05,0.2502941931701206,0.0005072519025574,0.2494906160141189,0.0343144256876136,-8.566080388525066,0.002,0.0037783053683069,0.0044491763277483,0.0763751614265568,0.0,10.0,180.0,-0.3019720588634995,-5.591845047055759,0.3769354129373973,0.0,0.0,0.0,0.0,0.0,0.0
12,0.24,261.3519553497714,474.49998045236816,504.93999589253616,270.21102949991945,261.351955,474.499981,504.9400000000002,266.4,-7.390802689946692e-05,-8.554617963004884e-05,0.0001056988686442,0.0,-3.497713216836824e-07,-3.949297294814518e-08,4.107464051427074e-06,0.0,-0.000996312676855,0.2376687717360618,0.0009564825190307,-0.1242620525966657,1.1670814525320191e-05,0.0001627498307695,-0.0347396517780051,0.0091200868856645,0.002,0.0040044701079357,0.0044999319197138,0.0762202140645293,0.0,10.0,180.0,-0.3009882222233292,-5.59182324476715,0.3760018095977412,0.0,0.0,0.0,0.0,0.0,0.0
13,0.2600000000000001,261.35195111557425,474.4999710536046,504.9399977356411,270.21090066322853,261.351955,474.499981,504.9400000000002,266.4,-3.4020331968803687e-06,0.0001087299144445,-6.0530434929745e-07,0.0,3.884425830374984e-06,9.956313339021192e-06,2.264359146083841e-06,0.0,-8.203260112399944e-07,0.0002798510316898,-4.306653145141458e-06,0.337695240455781,-0.0004971124962183,0.0005130835026518,-0.0004131652867872,34.33653731209839,0.002,0.0039480224022864,0.0046441199627538,0.0763921038529929,0.0,10.0,180.0,-0.3019210962687554,-5.590827666696792,0.3760970316536025,0.0,0.0,0.0,0.0,0.0,0.0
14,0.2800000000000001,261.3519551755604,474.4999785239192,504.9400037523466,270.2114568377278,261.351955,474.499981,504.9400000000002,266.4,-6.89472112146486e-05,3.35076455542626e-05,-4.631113143613463e-07,0.0,-1.7556029949419213e-07,1.8752873952714416e-06,-3.752346490156038e-06,0.0,-3.622506072049024e-06,-0.6251664547545713,-0.0009506441311938,-0.362934304467184,0.0004971239088402,-0.1249914475955494,-0.0002098785043175,-8.606694089999099,0.002,0.0038049026801376,0.0042864117737409,0.0762836329373436,0.0,10.0,180.0,-0.3009308376937306,-5.59083269245572,0.3771193722944533,0.0,0.0,0.0,0.0,0.0,0.0
15,0.3000000000000001,261.351953161513,474.49997666909815,504.9400038099845,270.2110431952598,261.351955,474.499981,504.9400000000002,266.4,-1.4491543850291168e-06,-2.205853020184559e-06,-8.742029091070933e-05,0.0,1.8384870696004308e-06,3.929265007045464e-06,-3.809984359056073e-06,0.0,7.86664905644983e-06,-0.0009107146352317,0.0004541048301341,0.1126322168830651,0.0009975093819048,-0.5000205132618714,0.0347865241206932,-8.628777886140812,0.002,0.0040998835820004,0.0045585312220442,0.0764864891410089,0.0,10.0,180.0,-0.3009213823922415,-5.590853985839772,0.3770764287160444,0.0,0.0,0.0,0.0,0.0,0.0
16,0.32,261.3519452252225,474.4999802661861,504.9399918724624,270.211027714716,261.351955,474.499981,504.9400000000002,266.4,0.0002012604406046,-2.11681007786395e-06,0.0002151305000292,0.0,9.774777477699796e-06,-6.304124194802146e-08,8.127537734087901e-06,0.0,-0.0004763275279847,0.1122063936189992,-5.563651112399439e-05,0.1255762404406828,0.0004958978185354,0.0001060841337409,0.001002517343961,17.17084999610558,0.002,0.0037973539543789,0.0046655716643916,0.0763738038941147,0.0,10.0,180.0,-0.300920120818438,-5.590857254983894,0.3789935720061795,0.0,0.0,0.0,0.0,0.0,0.0
17,0.3400000000000001,261.3519524000873,474.4999768435347,504.9400039713528,270.211010504991,261.351955,474.499981,504.9400000000002,266.4,-4.692584981226322e-05,-1.0393758295309367e-05,-0.0001780657162378,0.0,2.5999127243169016e-06,3.758386381677769e-06,-3.9713525688916696e-06,0.0,0.0024623813951027,0.1389986888599075,-0.0019086669596972,0.2371222888858681,0.0004950005620661,-8.008571223379057e-05,-0.0338253502153977,0.049025185135963,0.002,0.0040549734354582,0.0044520095998718,0.0763693753302988,0.0,10.0,180.0,-0.3028757748464749,-5.590836505836139,0.3770437319400239,0.0,0.0,0.0,0.0,0.0,0.0
18,0.36,261.35196052084933,474.4999824861753,504.9400000593934,270.2111482008466,261.351955,474.499981,504.9400000000002,266.4,-0.0001791417271475,-4.88246905280769e-05,-9.037997134019192e-05,0.0,-5.520849239573372e-06,-2.288615145915858e-06,-5.939331551510672e-08,0.0,-0.0014749057280239,-0.485891930017444,-0.0009449411903329,-0.4756756562920839,-4.143659613112e-06,-0.374992796458554,0.0338280207336502,8.629551563026887,0.002,0.0040087504403369,0.0045513684908566,0.0765767195310338,0.0,10.0,180.0,-0.3018474931520952,-5.59083386875688,0.3770526832576654,0.0,0.0,0.0,0.0,0.0,0.0
19,0.3800000000000001,261.3519515988527,474.4999823230664,504.9399981537382,270.21116417464106,261.351955,474.499981,504.9400000000002,266.4,6.422559460462883e-05,-8.276649355831386e-05,0.0001026705274455,0.0,3.4011474114006365e-06,-2.1291006423881936e-06,1.8462620395080176e-06,0.0,-0.0010340126176852,-0.1383792487148499,-0.0004927947348844,-0.2369935851767158,-0.0010053301205925,0.5000255671891413,-0.0352727227735262,8.585028878428492,0.002,0.0039266214860133,0.004516292030881,0.0765267366475341,0.0,10.0,180.0,-0.2998266224018621,-5.5918545700489055,0.3760894249796911,0.0,0.0,0.0,0.0,0.0,0.0
20,0.4000000000000002,261.3519537650645,474.4999731093221,504.9400002150275,270.2109047023614,261.351955,474.499981,504.9400000000002,266.4,-1.3664072339239367e-05,-2.495307623783622e-06,7.817051700007997e-06,0.0,1.234935535926174e-06,7.88075895971979e-06,-2.1502737513261565e-07,0.0,-0.0009489737916411,-0.2644764710340595,0.0004441565172044,0.3379760428984453,0.0005015145260073,-0.0006427834156738,-0.0692427465680906,8.561818591272349,0.002,0.0038341042160621,0.0044660599371108,0.0763453611592306,0.0,10.0,180.0,-0.3027754732708375,-5.590919615804763,0.377040836896154,0.0,0.0,0.0,0.0,0.0,0.0
21,0.4200000000000001,261.35195725049186,474.4999862397464,504.94000004738535,270.2110477619017,261.351955,474.499981,504.9400000000002,266.4,-0.0001406184860822,-0.0001615685645143,-5.270742340354221e-06,0.0,-2.2504918118796085e-06,-6.244927308116465e-06,-4.738526065432303e-08,0.0,0.0009736762073713,-0.7251022400917192,0.0004977744509464,-0.350958340261343,-0.0009858888425289,0.1246722770028472,-6.180229340972954e-05,-8.604961923551631,0.002,0.0043659012459514,0.004773877955809,0.0765540443767034,0.0,10.0,180.0,-0.3028163189943557,-5.591871671165226,0.3779186048891518,0.0,0.0,0.0,0.0,0.0,0.0
22,0.4400000000000002,261.3519510771771,474.49998408013215,504.9399937833287,270.2113217205849,261.351955,474.499981,504.9400000000002,266.4,0.000128994930857,-8.441872902906135e-05,0.0001057677020133,0.0,3.92282301217232e-06,-4.06377524148335e-06,6.216671551257106e-06,0.0,9.931770468763444e-06,-0.1365569296296944,-0.0014324155032833,-0.2382028572485702,0.001007893809185,0.3758807528521025,-0.0686190491882673,-17.174178190847805,0.002,0.0037041710335842,0.0045821215374326,0.0765584205714819,0.0,10.0,180.0,-0.30177131547555,-5.591800553811665,0.3768836149356088,0.0,0.0,0.0,0.0,0.0,0.0
23,0.4600000000000001,261.3519548276676,474.499979908589,504.94000382024416,270.21118360006443,261.351955,474.499981,504.9400000000002,266.4,-6.189325712538461e-05,7.732153805832491e-07,-8.645225584349609e-05,0.0,1.72332507426945e-07,3.267217933081857e-07,-3.820244036257569e-06,0.0,-0.0015016097811807,4.183246811659824e-05,0.0004641826611813,0.0008963813766978,-1.0514697645000247e-05,-0.3744095059442679,-0.0343821267867449,-17.168718408316252,0.002,0.0041490007988246,0.0044713034692115,0.076620857344284,0.0,10.0,180.0,-0.3006883661911013,-5.590776751191196,0.3769579571354272,0.0,0.0,0.0,0.0,0.0,0.0
24,0.4800000000000001,261.35195879434536,474.4999799989242,504.9399980703248,270.2113222209624,261.351955,474.499981,504.9400000000002,266.4,-0.0001279919344681,-7.246105616579178e-05,-9.34990046928664e-05,0.0,-3.7943453167192295e-06,4.328017989884736e-07,1.9296753921817928e-06,0.0,-0.0004931238780205,-0.2505607336514096,-0.0009510951979876,0.0003081061432321,-0.0005107725482905,-0.0004979890971474,0.068667490529999,-8.59608079055678,0.002,0.0038962300621307,0.0045319689304107,0.0765386480941898,0.0,10.0,180.0,-0.3016679887417515,-5.590779481220599,0.3780268647717074,0.0,0.0,0.0,0.0,0.0,0.0
25,0.5000000000000001,261.3519525996064,474.499980008159,504.9399981751327,270.2109083757422,261.351955,474.499981,504.9400000000002,266.4,2.56527699768201e-06,-7.212269520499454e-05,9.585865070499344e-05,0.0,2.4003936331636214e-06,4.157991988239135e-07,1.824867540756178e-06,0.0,8.528744799143121e-06,-0.2494034133044409,2.32572374248537e-06,0.1121703150954964,-0.0015000113525705,0.1245312906799454,-0.0341311664812432,8.575428176782307,0.002,0.0043314166916586,0.0043205371667078,0.0765850583647781,0.0,10.0,180.0,-0.2997954418166544,-5.59177393624642,0.3760727326112993,0.0,0.0,0.0,0.0,0.0,0.0
26,0.5200000000000002,261.35195460837105,474.4999723438826,504.9400001135,270.2114522627743,261.351955,474.499981,504.9400000000002,266.4,-6.523258438992087e-05,0.000167802623678,0.0001012196264338,0.0,3.916290590461798e-07,8.476717820513341e-06,-1.134997546927709e-07,0.0,-0.0005111430766324,-0.2489539296755501,9.477901656517602e-07,0.8255554733221866,5.143553750969719e-06,0.2498504118608039,0.0002688797859918,-25.7521433660088,0.002,0.0037806630627966,0.0046907795517834,0.0766049663949543,0.0,10.0,180.0,-0.3017987525422614,-5.58983467572338,0.3779662416670759,0.0,0.0,0.0,0.0,0.0,0.0
27,0.5400000000000003,261.3519489617426,474.4999820313151,504.93999996785953,270.2113124690306,261.351955,474.499981,504.9400000000002,266.4,-3.4636779522453203e-06,-0.0001434875907348,7.587690593055965e-06,0.0,6.038257484086516e-06,-1.624167415643673e-06,3.2140615238025294e-08,0.0,0.0004802900316583,0.2497704426999558,-0.0009584999187756,0.2377404327129565,-0.000490193788488,0.2496826935624386,-3.103393322639656e-05,-8.574977555249395,0.002,0.0041646523355349,0.0045135415366441,0.0765649525733647,0.0,10.0,180.0,-0.3018369904804122,-5.589851347419448,0.3778965072622102,0.0,0.0,0.0,0.0,0.0,0.0
28,0.5600000000000003,261.3519532250584,474.499976387614,504.9399997469215,270.2110392981784,261.351955,474.499981,504.9400000000002,266.4,-6.912670457733006e-05,8.216371507991082e-06,2.509762306305669e-05,0.0,1.7749416588085625e-06,4.208269064111398e-06,2.53078606730352e-07,0.0,-3.811646866486793e-06,-0.4885560263233857,-4.814295325475697e-06,-0.1254106190169656,0.0010097700177233,0.1254059461007557,-0.0344116346073014,-8.594983967862149,0.002,0.0037472904895604,0.0044866405769597,0.0768507269099674,0.0,10.0,180.0,-0.3019013514507795,-5.589854383519726,0.3778370089594573,0.0,0.0,0.0,0.0,0.0,0.0
29,0.5800000000000002,261.3519511242386,474.4999840090403,504.9399956834874,270.2113129778847,261.351955,474.499981,504.9400000000002,266.4,6.04445678813929e-07,-0.0001489426574689,7.641550766140326e-06,0.0,3.875761466426122e-06,-3.809033705035956e-06,4.316512789205995e-06,0.0,1.1316318335803704e-05,0.1247197936889475,1.1500514361964704e-06,-0.1374866083553248,0.0004948928119205,0.2508762527427947,0.0001733439359384,-8.599827300433903,0.002,0.0042466163734926,0.0046645901280497,0.0766259859628967,0.0,10.0,180.0,-0.3009487633948159,-5.590812452514168,0.3787943214627484,0.0,0.0,0.0,0.0,0.0,0.0
30,0.6000000000000002,261.3519549142874,474.4999840314889,504.9399919113259,270.2111697357053,261.351955,474.499981,504.9400000000002,266.4,-6.318318242027853e-05,-0.0001501589151393,0.0002096092656543,0.0,8.571268680212231e-08,-3.828553309326015e-06,8.088674230296415e-06,0.0,6.1299084615510894e-06,-0.3742948922214858,0.0004950555881771,-0.1245869431714,-0.0005145455832044,0.6249794952952044,0.0347544699442934,-8.599188062436163,0.002,0.0038902317408972,0.0046257009942382,0.0767406205991012,0.0,10.0,180.0,-0.3008910690896108,-5.590776475769308,0.3778402612788504,0.0,0.0,0.0,0.0,0.0,0.0
