pos_x,pos_y,pos_z,v_sp,v_x,v_y,v_z,a_x,a_y,a_z,a_sp,curr_x,curr_y,curr_z,curr_sp,f_x_sim,f_y_sim,f_z_sim,f_sp_sim,materialremoved_sim,y_ground_truth,Neural_Net_gear,Random_Forest_gear,y_ground_truth.1,Neural_Net_plate,Random_Forest_plate
24.64100105,202.2043919,386.78,22800.0,-4.863540999999998,-3.2189059999998904,0.0,-1.0637750000004331,1.595899999998096,0.0,0.0,0.7382323599999999,-4.97099607,-0.3362793399999998,-1.36869141,-208.05915750341092,100.82339695366994,72.15372023676525,231.2424051959234,359.5200000000041,0.7382323599999999,-0.7767225503921509,-0.7400434611000002,0.7382323599999999,0.7497548460960388,0.7256465072
24.54330892,202.14065489,386.78,22800.0,-4.884606500000004,-3.1868505000001335,0.0,-1.0532750000002977,1.6027749999878438,0.0,0.0,0.73803704,-4.96860349,-0.33442386999999985,-1.36771729,-207.39157889262233,102.18956102348787,72.15372282064632,231.24241012030635,359.6880000000034,0.73803704,-0.7803460359573364,-0.7477963908000002,0.73803704,0.748496413230896,0.7255879120000001
24.44519972,202.07756178,386.78,22800.0,-4.905459999999984,-3.15465549999999,0.0,-1.0426749999989937,1.6097500000071818,0.0,0.0,0.73647454,-4.96176756,-0.33627932999999977,-1.3694091700000002,-206.71498997338594,103.55135852725466,72.15372086542126,231.24240639404252,359.71200000000243,0.73647454,-0.7835654616355896,-0.7496694362000001,0.73647454,0.7472778558731079,0.7249531454
24.34667771,202.01511526999997,386.78,22800.0,-4.926100499999997,-3.122325499999903,0.0,-1.032025000000658,1.6165000000043506,0.0,0.0,0.7315429,-4.96342772,-0.33764652999999983,-1.3716137700000002,-206.02949079195477,104.90861591643518,72.15371926138559,231.24240333707039,359.6160000000033,0.7315429,-0.7862783670425415,-0.7495849632,0.7315429,0.7460328936576843,0.724708516
24.24774709,201.95331809,386.78,22800.0,-4.946531000000007,-3.0898589999998194,0.0,-1.0215250000005227,1.6233250000041721,0.0,0.0,0.72319331,-4.97973632,-0.3354004499999998,-1.37443359,-205.33505136012937,106.26141751974266,72.15372321630204,231.24241087435348,359.7360000000044,0.72319331,-0.7884728908538818,-0.7491162137,0.72319331,0.7447358965873718,0.72352345646
24.14841216,201.89217290000002,386.78,22800.0,-4.966746499999992,-3.057259499999958,0.0,-1.0107749999992421,1.6299749999930668,0.0,0.0,0.7162108899999999,-4.98588867,-0.33354497999999977,-1.37663818,-204.63174461406896,107.60959082962484,72.15372539962775,231.24241503533648,359.71200000000533,0.7162108899999999,-0.7896226644515991,-0.7509638698,0.7162108899999999,0.743503212928772,0.7230166200599999
24.048677259999998,201.83168236,386.78,22800.0,-4.986744999999999,-3.0245269999998925,0.0,-0.9999250000003457,1.6366250000032778,0.0,0.0,0.7068359,-4.97055664,-0.3353516099999998,-1.37658689,-203.91956710989786,108.95311359102429,72.15372088760152,231.24240643630037,359.7600000000035,0.7068359,-0.7868321537971497,-0.7414111349000001,0.7068359,0.7421314120292664,0.72284425766
23.94854669,201.77184907,386.78,22800.0,-5.006528500000016,-2.9916645000000126,0.0,-0.9891750000008415,1.6431249999939723,0.0,0.0,0.69790036,-4.96567381,-0.3359375399999998,-1.37253662,-203.19858856811487,110.29189957543345,72.15371960757439,231.24240399681622,359.88000000000176,0.69790036,-0.7655038237571716,-0.6946484445000002,0.69790036,0.7407187223434448,0.72270558576
23.84802473,201.71267559999998,386.78,22800.0,-5.026097999999983,-2.9586735000000886,0.0,-0.9784749999983688,1.6495499999962249,0.0,0.0,0.7043457,-4.98510738,-0.3331055199999998,-1.36848634,-202.46884174988122,111.62590915654894,72.15372639532453,231.24241693288317,359.7360000000015,0.7043457,-0.7304981350898743,-0.6763959983000001,0.7043457,0.7392743229866028,0.72264064436
23.74711577,201.65416453999998,386.78,22800.0,-5.045447999999997,-2.9255530000000363,0.0,-0.9675000000006762,1.6560250000026144,0.0,0.0,0.71289063,-4.99355464,-0.3322266099999998,-1.36910156,-201.73030139098398,112.95512356942815,72.15372531162498,231.2424148675662,359.7360000000015,0.71289063,-0.6784132719039917,-0.6688002927000001,0.71289063,0.7377108931541443,0.72250929656
23.64582419,201.59631843,386.78,22800.0,-5.064579000000009,-2.8923055000001345,0.0,-0.9565500000006111,1.6623749999951087,0.0,0.0,0.7119629000000001,-4.98032222,-0.3344726899999998,-1.37263915,-200.9830227354409,114.2794611573034,72.15372158538415,231.24240776609045,359.6640000000014,0.7119629000000001,-0.622480034828186,-0.6298925715000001,0.7119629000000001,0.7362507581710815,0.7223042185599999
23.54415437,201.53913976,386.78,22800.0,-5.083490999999984,-2.8589334999998073,0.0,-0.9455999999987696,1.6686000000163403,0.0,0.0,0.71113284,-4.987109340000001,-0.33388675999999984,-1.37520262,-200.2270681741216,115.59883537201063,72.15371877351514,231.2424024072067,359.5440000000002,0.71113284,-0.5544787645339966,-0.5570927677,0.71113284,0.7348102331161499,0.7220517766600001
23.44211069,201.48263098,386.78,22800.0,-5.102184000000012,-2.825439000000074,0.0,-0.9346500000013691,1.6747249999866654,0.0,0.0,0.71518558,-4.992333929999999,-0.3305664499999998,-1.3778173599999999,-199.46247666231966,116.91317648977636,72.15372028888142,231.24240529518792,359.71199999999953,0.71518558,-0.4550302028656006,-0.5219482406,0.71518558,0.7333049774169922,0.72150294816
23.33969754,201.42679457,386.78,22800.0,-5.120657500000014,-2.7918205000000285,0.0,-0.9236750000001237,1.6809250000022757,0.0,0.0,0.71606448,-4.982177689999999,-0.3308593999999998,-1.37791988,-198.68921741068354,118.22253005528323,72.1537224583158,231.24240942969845,359.85599999999977,0.71606448,-0.3169330060482025,-0.5706777409000001,0.71606448,0.7318097352981567,0.72113185426
23.23691938,201.37163289999998,386.78,22800.0,-5.1389079999999865,-2.758083500000197,0.0,-0.9125249999986096,1.6868499999915798,0.0,0.0,0.7133301000000001,-4.96762689,-0.3333008099999998,-1.37433103,-197.90741790106273,119.526679807089,72.15372380010756,231.24241198689347,359.85599999999977,0.7133301000000001,-0.1499539911746978,-0.5621342869,0.7133301000000001,0.7302734851837158,0.72113185426
23.13378067,201.31714839,386.78,22800.0,-5.156935500000017,-2.724225500000159,0.0,-0.9013750000015364,1.6929000000018846,0.0,0.0,0.72094728,-4.98183588,-0.3325683999999998,-1.36987058,-197.11701425437002,120.82571606151426,72.1537205651916,231.24240582179272,359.8079999999958,0.72094728,0.0358849056065082,-0.4492299886000001,0.72094728,0.728783905506134,0.72113185426
23.03028582,201.26334339,386.78,22800.0,-5.174742499999994,-2.690250000000134,0.0,-0.8903499999988185,1.6987750000012625,0.0,0.0,0.73515625,-5.00380853,-0.3303223199999998,-1.36833251,-196.31809684426307,122.11952858183709,72.1537251011263,231.24241446639385,359.75999999999766,0.73515625,0.2084367573261261,-0.4828076248000001,0.73515625,0.7272878885269165,0.72073634676
22.92643936,201.21022023999998,386.78,22800.0,-5.192322999999988,-2.6561574999999498,0.0,-0.8790249999997002,1.70462500000923,0.0,0.0,0.7387207,-5.00097651,-0.3319336499999998,-1.3693578800000001,-195.5106664760665,123.40806342211745,72.15372137512013,231.24240736536564,359.87999999999886,0.7387207,0.3115030825138092,0.2130937510999999,0.7387207,0.7257106304168701,0.72065626846
22.82224576,201.15778122,386.78,22800.0,-5.209679999999999,-2.6219509999999957,0.0,-0.8678500000005585,1.710324999997681,0.0,0.0,0.7389160199999999,-4.98969722,-0.33388675999999984,-1.37207516,-194.69480496817454,124.69123775317533,72.15372179576512,231.24240816703224,360.0479999999981,0.7389160199999999,0.349430501461029,0.2499614262999999,0.7389160199999999,0.7242015600204468,0.72065626846
22.71770953,201.10602859,386.78,22800.0,-5.226811500000004,-2.5876315000000716,0.0,-0.8565750000002481,1.715974999996206,0.0,0.0,0.7416992299999999,-4.99262692,-0.3323730799999998,-1.3735107,-193.87053102821233,125.96900306807326,72.1537224306973,231.24240937708706,360.11999999999824,0.7416992299999999,0.368704617023468,0.2688696354,0.7416992299999999,0.7226971387863159,0.72065626846
22.61283588,201.05496302,386.78,22800.0,-5.243682500000002,-2.5532784999998626,0.0,-0.8435499999999152,1.717650000010451,0.0,0.0,0.7457519699999999,-4.99438473,-0.33041995999999985,-1.37392085,-193.03983273228178,127.23853330667514,72.15372582088342,231.2424158381081,360.28799999999757,0.7457519699999999,0.3794980347156524,0.35268653,0.7457519699999999,0.721145510673523,0.71987941256
22.50763497,201.00457386,386.78,22800.0,-5.260045500000015,-2.5194580000001565,0.0,-0.8181500000006281,1.6910249999853022,0.0,0.0,0.74072266,-4.98305661,-0.3327148699999998,-1.3723827800000001,-192.21697377197523,128.4798754081558,72.1537389489904,231.24244085790164,360.3119999999966,0.74072266,0.3896291255950928,0.3520629952999999,0.74072266,0.7194170355796814,0.7199580254600001
22.402122820000002,200.95483681000002,386.78,22800.0,-5.275607499999975,-2.486852499999941,0.0,-0.7780999999980054,1.6302750000107835,0.0,0.0,0.7396972500000001,-4.985791010000001,-0.3343261899999998,-1.36925536,-191.4193469915562,129.66931886406735,72.15375495183193,231.24247135635898,360.3359999999986,0.7396972500000001,0.3990620970726013,0.3589448332999999,0.7396972500000001,0.7177079916000366,0.7181772633600001
22.296318480000004,200.90571985,386.78,22800.0,-5.290217000000013,-2.4558480000000316,0.0,-0.7304750000018956,1.5502249999954643,0.0,0.0,0.74321288,-5.00078125,-0.3321777599999998,-1.36674316,-190.65706277723996,130.79390133471156,72.15377317817453,231.24250609251735,360.11999999999824,0.74321288,0.4063027501106262,0.3633969835,0.74321288,0.7160781621932983,0.71653419636
22.190241460000003,200.85718912000002,386.78,22800.0,-5.303850999999984,-2.4265364999997985,0.0,-0.681699999998564,1.465575000011654,0.0,0.0,0.73642577,-5.00048831,-0.3312500199999998,-1.36735838,-189.93285446098326,131.85108586944654,72.1537834062837,231.24252558542975,360.28799999999757,0.73642577,0.4129649102687835,0.3777065543999999,0.73642577,0.7145298719406128,0.71653419636
22.08390953,200.80921367000002,386.78,22800.0,-5.316596499999999,-2.3987724999999216,0.0,-0.6372750000007699,1.3881999999938444,0.0,0.0,0.7267578,-4.975341810000001,-0.33374024999999985,-1.3697680499999998,-189.2434437325313,132.84665969025312,72.15379741480533,231.24255228301308,360.2639999999985,0.7267578,0.4192668497562408,0.3832031378999999,0.7267578,0.7131316065788269,0.71594728236
21.977337220000003,200.76176956,386.78,22800.0,-5.328615500000016,-2.3722055000000353,0.0,-0.6009500000008217,1.328349999994316,0.0,0.0,0.71918947,-4.96459964,-0.33417969999999986,-1.37104979,-188.58025104029136,133.79339445953286,72.15379914497298,231.24255558038385,360.28799999999757,0.71918947,0.4255004525184631,0.3851425905999999,0.71918947,0.711759626865387,0.71596583696
21.87053437,200.71484304,386.78,22800.0,-5.3401425000000025,-2.3463260000001185,0.0,-0.5763499999993371,1.2939749999958394,0.0,0.0,0.71357424,-4.9749511900000005,-0.3315918099999998,-1.37392089,-187.93053795393368,134.70941751788496,72.15380479736753,231.2425663527369,360.19199999999836,0.71357424,0.4316337704658508,0.3811152453999999,0.71357424,0.7105820178985596,0.7161377116600001
21.763505520000002,200.668433,386.78,22800.0,-5.351442500000019,-2.320502000000033,0.0,-0.5650000000008149,1.2912000000042667,0.0,0.0,0.70507813,-4.97382813,-0.33154297999999977,-1.37463867,-187.2781834083134,135.6166700985708,72.15380153761657,231.24256014030237,360.19199999999836,0.70507813,0.437816321849823,0.3807187601999999,0.70507813,0.709511399269104,0.71614015276
21.65624943,200.62255246,386.78,22800.0,-5.362804499999996,-2.294026999999943,0.0,-0.5680999999988501,1.3237500000045088,0.0,0.0,0.70605469,-4.96542968,-0.3340332199999998,-1.37289552,-186.6048676481794,136.5391711307634,72.15380030030617,231.24255778223477,360.11999999999824,0.70605469,0.4415388703346252,0.3799550887999999,0.70605469,0.7085022330284119,0.71673536776
21.548759940000004,200.57722746,386.78,22800.0,-5.374474500000002,-2.266249999999985,0.0,-0.5835000000002921,1.3888499999978876,0.0,0.0,0.70771485,-4.97592773,-0.33325194999999985,-1.3685889,-185.89341732950322,137.49857282864852,72.15379090357848,231.24253987399607,360.16799999999637,0.70771485,0.4439471364021301,0.3758281351999999,0.70771485,0.7074483633041382,0.7174419108600001
21.44102527,200.53249805000002,386.78,22800.0,-5.3867334999999805,-2.2364704999999674,0.0,-0.6129499999989463,1.4889750000008917,0.0,0.0,0.70693361,-4.99086915,-0.3306152299999998,-1.36664065,-185.12562472244548,138.5186076940926,72.1537736277624,231.24250694949228,360.0959999999992,0.70693361,0.4458180069923401,0.3611001071999999,0.70693361,0.7065205574035645,0.7195893719600001
21.333028249999998,200.48841801999998,386.78,22800.0,-5.399851000000027,-2.2040015000000324,0.0,-0.6558750000023039,1.623449999996751,0.0,0.0,0.69916996,-4.98769532,-0.33168944999999983,-1.3658715799999999,-184.2834906325945,139.62234171460358,72.15374964680561,231.2424612464145,359.9039999999979,0.69916996,0.4474447667598724,0.3746074258999999,0.69916996,0.7055169939994812,0.7196328286600001
21.224749069999998,200.44504894000002,386.78,22800.0,-5.413958999999977,-2.1684539999999686,0.0,-0.7053999999975247,1.7773750000031896,0.0,0.0,0.69643559,-4.98330078,-0.3336425699999998,-1.3661792,-183.3563780901827,140.8220548865923,72.15372651525668,231.24241716192174,360.0720000000001,0.69643559,0.4488647878170013,0.3713779312999998,0.69643559,0.7044726610183716,0.7200088046600001
21.11616788,200.40245437000002,386.78,22800.0,-5.429059500000033,-2.129728500000141,0.0,-0.7550250000027958,1.936274999991383,0.0,0.0,0.70405278,-5.00014647,-0.3319335699999998,-1.36761476,-182.34089360337074,142.11975974953532,72.15371070966167,231.2423870394262,360.0239999999991,0.70405278,0.4498948156833648,0.3473588832999999,0.70405278,0.7033919095993042,0.72042823776
21.007266989999998,200.36069502,386.78,22800.0,-5.445044499999998,-2.0879674999999054,0.0,-0.7992499999982527,2.0880500000117763,0.0,0.0,0.70478521,-5.01416015,-0.3297362899999998,-1.36915284,-181.2397633307299,143.50898722281028,72.15369340598858,231.24235406196695,360.14400000000023,0.70478521,0.4509106576442718,0.3543188385999999,0.70478521,0.702027440071106,0.7216352677599999
20.89803245,200.31982465000002,386.78,22800.0,-5.461726999999996,-2.0435184999998057,0.0,-0.8341249999999079,2.222450000004983,0.0,0.0,0.70273442,-5.00644529,-0.3316405899999998,-1.36817871,-180.06102080514512,144.97626378752778,72.15368157906394,231.24233152221572,360.0719999999972,0.70273442,0.4524299204349518,0.3719081997499999,0.70273442,0.7006300091743469,0.7244375095600001
20.78845532,200.27988689,386.78,22800.0,-5.478856499999996,-1.996887999999899,0.0,-0.8564749999999677,2.331524999995338,0.0,0.0,0.70473639,-4.998632810000001,-0.3331054499999998,-1.36351319,-178.81688498528032,146.50281318608583,72.15367481749254,231.24231863599707,359.85599999999687,0.70473639,0.4542199671268463,0.3956162059499999,0.70473639,0.699226975440979,0.72566797736
20.67853248,200.24091286,386.78,22800.0,-5.496142000000006,-1.9487014999999985,0.0,-0.864275000000525,2.4093249999950217,0.0,0.0,0.70678716,-5.00429688,-0.3310058299999998,-1.36018066,-177.52282072201575,148.0661106980128,72.1536696920114,231.24230886789638,359.92799999999704,0.70678716,0.4560468792915344,0.3985893484999999,0.70678716,0.6977673768997192,0.72644531916
20.56826696,200.20291958,386.78,22800.0,-5.513276000000005,-1.8996640000000298,0.0,-0.8566999999999325,2.451874999998438,0.0,0.0,0.7017090199999999,-5.0027832,-0.3297851099999998,-1.36018065,-176.19666458497605,149.641418012644,72.15366632760934,231.24230245603053,359.9279999999941,0.7017090199999999,0.4582415521144867,0.4038466759999999,0.7017090199999999,0.6965303421020508,0.7273725649600001
20.4576665,200.16591263,386.78,22800.0,-5.530022999999993,-1.850347499999998,0.0,-0.8373499999994038,2.465825000001587,0.0,0.0,0.69555667,-4.99165039,-0.3324706799999998,-1.3613085699999998,-174.85314445894141,151.2091163409146,72.15366763093076,231.2423049398837,359.8079999999958,0.69555667,0.4605564177036285,0.4149326138999999,0.69555667,0.695487380027771,0.73192676706
20.34673994,200.12989496,386.78,22800.0,-5.5463280000000195,-1.8008834999999124,0.0,-0.8152500000013774,2.473200000004283,0.0,0.0,0.70019532,-4.992236310000001,-0.3333984299999998,-1.36238524,-173.4956803085235,152.76474913294336,72.1536661651513,231.2423021464073,359.9519999999961,0.70019532,0.4622146487236023,0.4288808598999999,0.70019532,0.6943954825401306,0.73514161136
20.23549609,200.09486947,386.78,22800.0,-5.5621924999999806,-1.7512745000000507,0.0,-0.7932249999980101,2.480449999993084,0.0,0.0,0.70825194,-5.0015624899999995,-0.3309570299999998,-1.36474365,-172.1243417151747,154.30823909476572,72.1536694475782,231.24230840201147,360.0959999999963,0.70825194,0.4639055728912353,0.4368066415999999,0.70825194,0.693231463432312,0.73539356436
20.12394383,200.06083897,386.78,22800.0,-5.57761300000001,-1.7015250000000037,0.0,-0.7710250000014796,2.4874750000023482,0.0,0.0,0.70649413,-4.99697264,-0.3309570099999998,-1.36638427,-170.73925130438587,155.83944050504982,72.15367119469124,231.24231173165123,359.90399999999505,0.70649413,0.466069757938385,0.4492216779999999,0.70649413,0.6921464204788208,0.7374707131600001
20.0120921,200.02780620000001,386.78,22800.0,-5.592586499999967,-1.65163849999999,0.0,-0.748674999997867,2.4943250000006856,0.0,0.0,0.7006836,-4.9841796700000005,-0.3340820199999998,-1.363667,-169.3404874625621,157.35824569229882,72.15366574589747,231.24230134739005,359.83199999999783,0.7006836,0.4686892032623291,0.4533964806,0.7006836,0.6910775899887085,0.7383271581599999
19.89994978,199.99577372,386.78,22800.0,-5.607115999999994,-1.6016240000000437,0.0,-0.7264750000013365,2.500724999997317,0.0,0.0,0.70366212,-4.98666991,-0.3340332199999998,-1.3587964000000001,-167.92834363578496,158.86438993751523,72.15366975884793,231.242308995245,359.66399999999555,0.70366212,0.4723050594329834,0.4564531228,0.70366212,0.6900303363800049,0.73842920906
19.78752585,199.96474415,386.78,22800.0,-5.621196499999996,-1.5514785000000586,0.0,-0.704025000000108,2.507274999999254,0.0,0.0,0.70375976,-4.99291993,-0.3315429799999998,-1.3581811600000002,-166.50268802936642,160.3579521007847,72.15366637448005,231.24230254536897,359.75999999999766,0.70375976,0.4769989848136902,0.4559848606,0.70375976,0.6890031695365906,0.7384907329600001
19.67482927,199.93471990999998,386.78,22800.0,-5.634829000000003,-1.5012120000000095,0.0,-0.6816250000003521,2.513325000002453,0.0,0.0,0.6933105399999999,-4.9873535,-0.3325683399999998,-1.35966797,-165.06384453369577,161.83864486008912,72.15366600801983,231.2423018469708,359.8320000000007,0.6933105399999999,0.4828686714172363,0.4621210935999998,0.6933105399999999,0.6879698038101196,0.7388896594600001
19.56186901,199.90570344,386.78,22800.0,-5.648012999999991,-1.4508234999999559,0.0,-0.6591999999994158,2.519425000002684,0.0,0.0,0.69257814,-4.987499990000001,-0.3353027299999998,-1.36079591,-163.61176630627662,163.30648896092686,72.15366737341449,231.24230444912382,359.80800000000164,0.69257814,0.4887010157108307,0.4643173808,0.69257814,0.6869450807571411,0.7379477644600001
19.44865412,199.87769701,386.78,22800.0,-5.660744500000003,-1.4003214999999614,0.0,-0.6365750000005832,2.525099999999725,0.0,0.0,0.69384769,-5.002978520000001,-0.3344238499999998,-1.36192385,-162.14669201305827,164.76124070112454,72.15366455410052,231.2422990761025,359.6880000000034,0.69384769,0.4944408535957336,0.4627622071999999,0.69384769,0.6859487295150757,0.7395820418600001
19.33519356,199.85070286,386.78,22800.0,-5.673028000000001,-1.349707500000079,0.0,-0.6141749999999391,2.5306999999941127,0.0,0.0,0.6922851799999999,-5.00957031,-0.33232424999999977,-1.36494876,-160.66870581371347,166.2028605883388,72.15367197567969,231.24231322011732,359.6400000000023,0.6922851799999999,0.4997400343418121,0.4657583043,0.6922851799999999,0.6849071383476257,0.73961524516
19.22149645,199.82472323,386.78,22800.0,-5.684855499999983,-1.2989815000000249,0.0,-0.5913749999990614,2.5363000000027114,0.0,0.0,0.68515628,-4.997265629999999,-0.3341796999999998,-1.36556399,-159.1777353850574,167.63134383965186,72.15366604133618,231.24230191051433,359.4720000000001,0.68515628,0.5045782327651978,0.4664819356999999,0.68515628,0.6840716600418091,0.7390175888
19.10757182,199.79976012000003,386.78,22800.0,-5.6962315000000165,-1.248155499999939,0.0,-0.5688000000017013,2.5413000000042985,0.0,0.0,0.68339847,-4.9942871,-0.3361816499999998,-1.3613599,-157.6741984546931,169.0463502471001,72.15366883070716,231.24230722647636,359.37600000000094,0.68339847,0.5093129873275757,0.4776162096,0.68339847,0.6833221316337585,0.7398545048
18.993428799999997,199.77581552,386.78,22800.0,-5.707150999999992,-1.1972300000000757,0.0,-0.5459749999987551,2.546274999993159,0.0,0.0,0.68076174,-5.0088379000000005,-0.33422854999999985,-1.3591040300000001,-156.15806786402555,170.44786934682432,72.15366535911554,231.24230061033964,359.4720000000001,0.68076174,0.5140589475631714,0.5605366376,0.68076174,0.6827305555343628,0.7400009883
18.879076450000003,199.75289132999998,386.78,22800.0,-5.717617500000002,-1.146209499999884,0.0,-0.5233250000005185,2.551025000009588,0.0,0.0,0.68427735,-5.01826174,-0.3325683999999998,-1.36007813,-154.62951403296458,171.83577634129898,72.15366918950878,231.24230791026167,359.32799999999986,0.68427735,0.5192045569419861,0.5674966003,0.68427735,0.6823789477348328,0.7385600695
18.76452393,199.73098942000001,386.78,22800.0,-5.727626000000007,-1.0950955000001272,0.0,-0.5004250000002486,2.555699999987837,0.0,0.0,0.68491212,-5.0225586,-0.3351562599999998,-1.36218018,-153.08854550356165,173.21003599098015,72.15366565832858,231.24230118055962,359.28000000000173,0.68491212,0.5247095823287964,0.5674135928000001,0.68491212,0.6820405125617981,0.7384760858
18.649780349999997,199.71011148,386.78,22800.0,-5.737179,-1.043896999999987,0.0,-0.47764999999966307,2.559925000007013,0.0,0.0,0.6884277599999999,-5.04394531,-0.3362304699999998,-1.36330811,-151.53546297362794,174.5703965848918,72.15366854536558,231.2423066826287,359.35200000000185,0.6884277599999999,0.5299063920974731,0.5668681841000002,0.6884277599999999,0.6816086769104004,0.7392778431
18.53485486,199.69025925,386.78,22800.0,-5.746274500000012,-0.992611500000038,0.0,-0.45477500000057347,2.5642749999974512,0.0,0.0,0.6958008,-5.07197268,-0.3335937699999998,-1.36664063,-149.9701811917496,175.9169326075736,72.15366950317895,231.24230850802542,359.35200000000185,0.6958008,0.5348580479621887,0.566447773,0.6958008,0.6811400651931763,0.7392353623
18.419756659999997,199.67143425,386.78,22800.0,-5.754909999999994,-0.9412500000000534,0.0,-0.43177499999913493,2.568074999999226,0.0,0.0,0.69672853,-5.08247072,-0.33295900999999983,-1.36843506,-148.39301710416674,177.24934956242728,72.15366766768119,231.24230500995637,359.2080000000016,0.69672853,0.5392401218414307,0.5662466022,0.69672853,0.6806886792182922,0.7390317487
18.3044949,199.65363799000002,386.78,22800.0,-5.763087999999995,-0.8898130000000037,0.0,-0.40890000000004534,2.5718500000024846,0.0,0.0,0.68613283,-5.086181659999999,-0.3355957099999998,-1.36628174,-146.80402074150973,178.56763991765715,72.15367008230332,231.24230961171892,359.0880000000005,0.68613283,0.5426969528198242,0.5533838077,0.68613283,0.6801607012748718,0.7320459057
18.18907882,199.63687194,386.78,22800.0,-5.770803999999997,-0.8383024999999122,0.0,-0.38580000000010267,2.575525000004575,0.0,0.0,0.6885742499999999,-5.10278323,-0.3356445199999998,-1.36192382,-145.2032103339605,179.87174968468872,72.15366457555403,231.24229911696835,359.1839999999996,0.6885742499999999,0.5463463068008423,0.5483232588000001,0.6885742499999999,0.6795921325683594,0.7310551838999999
18.07351757,199.62113739,386.78,22800.0,-5.7780625,-0.7867274999999552,0.0,-0.3629250000001249,2.5787499999978536,0.0,0.0,0.69331058,-5.11933597,-0.3328125099999998,-1.36079587,-143.59091926643111,181.16144382207602,72.15366921246206,231.24230795392782,359.0640000000014,0.69331058,0.550895631313324,0.5472060674,0.69331058,0.6789884567260742,0.7304609462999999
17.95782041,199.60643561,386.78,22800.0,-5.784857999999992,-0.7350890000000732,0.0,-0.339774999999598,2.5819249999941007,0.0,0.0,0.68554691,-5.1172851999999995,-0.33344726999999985,-1.36228268,-141.96712960009427,182.4367097597336,72.1536669694669,231.24230367924346,359.1360000000015,0.68554691,0.5554507374763489,0.5470654429999999,0.68554691,0.6783364415168762,0.7299980546999999
17.84199657,199.59276776,386.78,22800.0,-5.791191999999991,-0.6833924999999397,0.0,-0.3166999999999475,2.584825000006674,0.0,0.0,0.67680667,-5.11264653,-0.3363281199999998,-1.36259032,-140.33203308726948,183.69740846633525,72.15366478014505,231.24229950686055,359.01600000000036,0.67680667,0.5599480271339417,0.5473198368,0.67680667,0.6776696443557739,0.7297880935000001
17.726055260000003,199.58013494000002,386.78,22800.0,-5.797065500000008,-0.631640999999945,0.0,-0.2936750000008814,2.587574999999731,0.0,0.0,0.676709,-5.11801764,-0.3354980399999998,-1.3638208,-138.68574700449358,184.9434593687358,72.15366714138362,231.24230400689822,358.9679999999993,0.676709,0.5644134283065796,0.5385405317999999,0.676709,0.676912248134613,0.7273359433
17.610005750000003,199.56853816,386.78,22800.0,-5.802475499999992,-0.5798389999998221,0.0,-0.2704999999991742,2.590100000006146,0.0,0.0,0.66762698,-5.1149903100000005,-0.3331543099999998,-1.36638428,-137.0283782665883,186.17476383342768,72.15366608529169,231.24230199420944,358.99200000000127,0.66762698,0.568543553352356,0.5243940466999999,0.66762698,0.6760720610618591,0.720257815
17.493857300000002,199.55797836,386.78,22800.0,-5.8074225,-0.5279899999999316,0.0,-0.24735000000042362,2.5924499999945283,0.0,0.0,0.65024418,-5.09697272,-0.3350586199999998,-1.36597413,-135.36004926268714,187.39123185447247,72.1536646995315,231.24229935324766,358.75199999999893,0.65024418,0.5724630355834961,0.5129604487999999,0.65024418,0.6754010319709778,0.7186010768
17.37761917,199.54845634999998,386.78,22800.0,-5.811906499999998,-0.47610050000002957,0.0,-0.22419999999989665,2.5944749999951,0.0,0.0,0.64838871,-5.0855957499999995,-0.3373535299999998,-1.36130861,-133.6809858538728,188.59271312319032,72.1536644669088,231.2422989099161,358.5359999999957,0.64838871,0.5761555433273315,0.5137783197999999,0.64838871,0.674909234046936,0.7185161161999999
17.2613006,199.53997288,386.78,22800.0,-5.815928499999997,-0.42417349999993803,0.0,-0.20109999999995404,2.596350000004577,0.0,0.0,0.64858401,-5.08559575,-0.3357910099999998,-1.35874512,-131.99129341595986,189.77913703331083,72.15366928071164,231.24230808401677,358.46399999999556,0.64858401,0.5789745450019836,0.5322734362999999,0.64858401,0.6744341254234314,0.7106240245
17.14491093,199.53252869,386.78,22800.0,-5.8194834999999925,-0.3722095000000536,0.0,-0.17774999999975447,2.598199999994222,0.0,0.0,0.64873048,-5.077832089999999,-0.3339355499999998,-1.36043702,-130.29092198347763,190.95049942042937,72.15366412444266,231.24229825726542,358.6079999999958,0.64873048,0.5806359052658081,0.5618842803,0.64873048,0.673998236656189,0.7106240245
17.028459410000004,199.52612433,386.78,22800.0,-5.822576000000001,-0.3202180000000965,0.0,-0.15462500000040785,2.5995749999978557,0.0,0.0,0.64951173,-5.06665046,-0.33652344999999984,-1.36397462,-128.58025727012722,192.10657308615774,72.15366494589972,231.24229982279263,358.31999999999823,0.64951173,0.5819710493087769,0.5670058629000001,0.64951173,0.6736124157905579,0.6993461866999999
16.91195533,199.52076029,386.78,22800.0,-5.825204000000016,-0.2682020000001728,0.0,-0.13140000000078084,2.600799999996184,0.0,0.0,0.65488282,-5.07089849,-0.33813475999999987,-1.3654614600000001,-126.85937040972586,193.24729969829812,72.15366581181112,231.2423014730402,358.31999999999823,0.65488282,0.58310467004776,0.5672070350999999,0.65488282,0.6731540560722351,0.6978979442
