pos_x,pos_y,pos_z,v_sp,v_x,v_y,v_z,a_x,a_y,a_z,a_sp,curr_x,curr_y,curr_z,curr_sp,f_x_sim,f_y_sim,f_z_sim,f_sp_sim,materialremoved_sim,Neural_Net_S235JR_Plate_Normal_3,Net_Q_Id_S235JR_Plate_Normal_3
-28.648025,264.129404,386.54599,19200.0,0.0,9.599999999997522,0.0,0.0,-2.842170943040401e-10,0.0,0.0,-0.4018555000000003,-6.2783202000000005,-0.1303712,-3.365332,506.12810320913474,597.0487382358341,167.4264757778026,782.7086639913206,587.5200000000186,,
-28.648025,264.32140400000003,386.54599,19200.0,0.0,9.600000000003206,0.0,0.0,2.842170943040401e-10,0.0,0.0,-0.3989259000000004,-6.3276367,-0.1362304,-3.3458496,506.12810320922415,597.0487382360957,167.42647577785306,782.708663991578,587.5200000000186,,
-28.648025,264.513404,386.54599,19200.0,0.0,9.599999999997522,0.0,0.0,-2.842170943040401e-10,0.0,0.0,-0.4082032000000004,-6.291504,-0.1376954,-3.299707,506.12810320913474,597.0487382358341,167.4264757778026,782.7086639913206,587.5200000000186,,
-28.648025,264.705404,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,1.4210854715202004e-10,0.0,0.0,-0.4067384000000004,-6.2514648,-0.1362305,-3.3114988,506.1281032091794,597.0487382359648,167.42647577782782,782.7086639914493,587.5200000000186,,
-28.648025,264.897404,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,0.0,0.0,0.0,-0.4150390000000004,-6.2856446,-0.1411135,-3.3058592,506.1281032091794,597.0487382359648,167.42647577782782,782.7086639914493,587.5200000000186,,
-28.648025,265.089404,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,0.0,0.0,0.0,-0.4077149000000004,-6.2866211,-0.138672,-3.3314942000000003,506.1281032091794,597.0487382359648,167.42647577782782,782.7086639914493,587.5200000000186,,
-28.648025,265.28140399999995,386.54599,19200.0,0.0,9.599999999997522,0.0,0.0,-1.4210854715202004e-10,0.0,0.0,-0.3999022000000004,-6.3251953,-0.1367189,-3.3043211,506.12810320913474,597.0487382358341,167.4264757778026,782.7086639913206,587.5200000000186,,
-28.648025,265.473404,386.54599,19200.0,0.0,9.600000000003206,0.0,0.0,2.842170943040401e-10,0.0,0.0,-0.4096679000000004,-6.2753905,-0.1445312,-3.28125,506.12810320922415,597.0487382360957,167.42647577785306,782.708663991578,587.5199999999604,,
-28.648025,265.665404,386.54599,19200.0,0.0,9.599999999997522,0.0,0.0,-2.842170943040401e-10,0.0,0.0,-0.4272461000000004,-6.2055664,-0.1376954,-3.3063719,506.12810320913474,597.0487382358341,167.4264757778026,782.7086639913206,587.5200000000186,,
-28.648025,265.857404,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,1.4210854715202004e-10,0.0,0.0,-0.4379884000000004,-6.317870999999999,-0.1396485999999999,-3.3104735,506.1281032091794,597.0487382359648,167.42647577782782,782.7086639914493,587.5200000000186,,
-28.648025,266.049404,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,0.0,0.0,0.0,-0.4252931000000003,-6.270996,-0.1420899,-3.2956053000000005,506.1281032091794,597.0487382359648,167.42647577782782,782.7086639914493,587.5200000000186,,
-28.648025,266.241404,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,0.0,0.0,0.0,-0.4414063000000004,-6.2094728,-0.1391603,-3.3032957000000005,506.1281032091794,597.0487382359648,167.42647577782782,782.7086639914493,587.5200000000186,,
-28.648025,266.433404,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,0.0,0.0,0.0,-0.4350588000000004,-6.2666016,-0.1416017,-3.2935548,506.1281032091794,597.0487382359648,167.42647577782782,782.7086639914493,587.5200000000186,,
-28.648025,266.625404,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,0.0,0.0,0.0,-0.4238281000000004,-6.3193359,-0.1391602,-3.2761232,506.1281032091794,597.0487382359648,167.42647577782782,782.7086639914493,587.5200000000186,,
-28.648025,266.817404,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,0.0,0.0,0.0,-0.4267579000000004,-6.2763672,-0.1430664,-3.2689455,506.1281032091794,597.0487382359648,167.42647577782782,782.7086639914493,587.5200000000186,,
-28.648025,267.009404,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,0.0,0.0,0.0,-0.4238281000000004,-6.3046874,-0.1416017,-3.2756105,506.1281032091794,597.0487382359648,167.42647577782782,782.7086639914493,587.5199999999604,,
-28.648025,267.201404,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,0.0,0.0,0.0,-0.4272460000000004,-6.2763672,-0.1420901,-3.2756105,506.1281032091794,597.0487382359648,167.42647577782782,782.7086639914493,587.5200000000186,,
-28.648025,267.39340400000003,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,0.0,0.0,0.0,-0.4277343000000004,-6.2954101,-0.1411135,-3.2935545,506.1281032091794,597.0487382359648,167.42647577782782,782.7086639914493,587.5200000000186,,
-28.648025,267.585404,386.54599,19200.0,0.0,9.599999999997522,0.0,0.0,-1.4210854715202004e-10,0.0,0.0,-0.4252930000000005,-6.2573243,-0.1396486,-3.2868897,506.12810320913474,597.0487382358341,167.4264757778026,782.7086639913206,587.5200000000186,,
-28.648025,267.77740400000005,386.54599,19200.0,0.0,9.600000000003206,0.0,0.0,2.842170943040401e-10,0.0,0.0,-0.4204103000000004,-6.2768555,-0.1396484,-3.2499757,506.12810320922415,597.0487382360957,167.42647577785306,782.708663991578,587.5200000000186,,
-28.648025,267.969404,386.54599,19200.0,0.0,9.599999999997522,0.0,0.0,-2.842170943040401e-10,0.0,0.0,-0.4194335000000004,-6.2866213,-0.14209,-3.2520265000000004,506.12810320913474,597.0487382358341,167.4264757778026,782.7086639913206,587.5200000000186,,
-28.648025,268.161404,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,1.4210854715202004e-10,0.0,0.0,-0.4218751000000004,-6.2875977,-0.1396484,-3.2545899,506.1281032091794,597.0487382359648,167.42647577782782,782.7086639914493,587.5199999999604,,
-28.648025,268.353404,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,0.0,0.0,0.0,-0.4155275000000004,-6.2421875,-0.1416016,-3.2438233,506.1281032091794,597.0487382359648,167.42647577782782,782.7086639914493,587.5199999999604,,
-28.648025,268.545404,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,0.0,0.0,0.0,-0.4169923000000004,-6.2963869,-0.1440431,-3.2422853,506.1281032091794,597.0487382359648,167.42647577782782,782.7086639914493,587.5199999999604,,
-28.648025,268.737404,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,0.0,0.0,0.0,-0.4223633000000005,-6.3422852,-0.1435546,-3.2694581,506.1281032091794,597.0487382359648,167.42647577782782,782.7086639914493,587.5200000000186,,
-28.648025,268.929404,386.54599,19200.0,0.0,9.599999999997522,0.0,0.0,-1.4210854715202004e-10,0.0,0.0,-0.4262696000000003,-6.2861328,-0.1416016,-3.2756105,506.12810320913474,597.0487382358341,167.4264757778026,782.7086639913206,587.5200000000186,,
-28.648025,269.12140400000004,386.54599,19200.0,0.0,9.600000000003206,0.0,0.0,2.842170943040401e-10,0.0,0.0,-0.4301758000000005,-6.2290039,-0.1386719,-3.2884277,506.12810320922415,597.0487382360957,167.42647577785306,782.708663991578,587.5200000000186,,
-28.648025,269.313404,386.54599,19200.0,0.0,9.599999999997522,0.0,0.0,-2.842170943040401e-10,0.0,0.0,-0.4228515000000004,-6.294922,-0.1342775,-3.2853516,506.12810320913474,597.0487382358341,167.4264757778026,782.7086639913206,587.5200000000186,,
-28.648025,269.505404,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,1.4210854715202004e-10,0.0,0.0,-0.4106445000000004,-6.3520507,-0.1357422999999999,-3.2622802,506.1281032091794,597.0487382359648,167.42647577782782,782.7086639914493,587.5200000000186,,
-28.648025,269.697404,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,0.0,0.0,0.0,-0.4062501000000004,-6.3100586,-0.1411134,-3.2279297,506.1281032091794,597.0487382359648,167.42647577782782,782.7086639914493,587.5200000000186,,
-28.648025,269.889404,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,0.0,0.0,0.0,-0.4028321000000004,-6.2714846,-0.1362305,-3.2674072,506.1281032091794,597.0487382359648,167.42647577782782,782.7086639914493,587.5199999999604,,
-28.648025,270.081404,386.54599,19200.0,0.0,9.599999999997522,0.0,0.0,-1.4210854715202004e-10,0.0,0.0,-0.3984374000000004,-6.2895507,-0.1381838,-3.2715089,506.12810320913474,597.0487382358341,167.4264757778026,782.7086639913206,587.5200000000186,,
-28.648025,270.273404,386.54599,19200.0,0.0,9.600000000003206,0.0,0.0,2.842170943040401e-10,0.0,0.0,-0.4135743000000004,-6.3569336000000005,-0.1352541,-3.2725344,506.12810320922415,597.0487382360957,167.42647577785306,782.708663991578,587.5199999999604,,
-28.648025,270.465404,386.54599,19200.0,0.0,9.599999999997522,0.0,0.0,-2.842170943040401e-10,0.0,0.0,-0.4208985000000004,-6.2861327000000005,-0.1357422,-3.2833009000000004,506.12810320913474,597.0487382358341,167.4264757778026,782.7086639913206,587.5200000000186,,
-28.648025,270.657404,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,1.4210854715202004e-10,0.0,0.0,-0.4179689000000004,-6.2597659,-0.1347657,-3.2781738,506.1281032091794,597.0487382359648,167.42647577782782,782.7086639914493,587.5200000000186,,
-28.648025,270.849404,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,0.0,0.0,0.0,-0.4208985000000004,-6.2543946,-0.1357422999999999,-3.2648438,506.1281032091794,597.0487382359648,167.42647577782782,782.7086639914493,587.5200000000186,,
-28.648025,271.041404,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,0.0,0.0,0.0,-0.4169923000000004,-6.3378906,-0.1362305,-3.2438233000000003,506.1281032091794,597.0487382359648,167.42647577782782,782.7086639914493,587.5200000000186,,
-28.648025,271.23340399999995,386.54599,19200.0,0.0,9.599999999997522,0.0,0.0,-1.4210854715202004e-10,0.0,0.0,-0.4145509000000004,-6.2260742,-0.1357423,-3.2345947,506.12810320913474,597.0487382358341,167.4264757778026,782.7086639913206,587.5200000000186,,
-28.648025,271.425404,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,1.4210854715202004e-10,0.0,0.0,-0.4121095000000004,-6.2861328,-0.1376954,-3.2386964,506.1281032091794,597.0487382359648,167.42647577782782,782.7086639914493,587.5200000000186,,
-28.648025,271.617404,386.54599,19200.0,0.0,9.600000000003206,0.0,0.0,1.4210854715202004e-10,0.0,0.0,-0.4116213000000004,-6.2924804000000005,-0.1391604,-3.2422852,506.12810320922415,597.0487382360957,167.42647577785306,782.708663991578,587.5200000000186,,
-28.648025,271.809404,386.54599,19200.0,0.0,9.599999999997522,0.0,0.0,-2.842170943040401e-10,0.0,0.0,-0.4082033000000004,-6.2827149,-0.1386719,-3.2320312,506.12810320913474,597.0487382358341,167.4264757778026,782.7086639913206,587.5200000000186,,
-28.648025,272.001404,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,1.4210854715202004e-10,0.0,0.0,-0.4140626000000004,-6.262207,-0.1367189,-3.242798,506.1281032091794,597.0487382359648,167.42647577782782,782.7086639914493,587.5200000000186,,
-28.648025,272.193404,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,0.0,0.0,0.0,-0.4169924000000004,-6.3071289,-0.1376954,-3.251001,506.1281032091794,597.0487382359648,167.42647577782782,782.7086639914493,587.5200000000186,,
-28.648025,272.385404,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,0.0,0.0,0.0,-0.4194337000000004,-6.2807618000000005,-0.1381837,-3.2653566,506.1281032091794,597.0487382359648,167.42647577782782,782.7086639914493,587.5199999999604,,
-28.648025,272.577404,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,0.0,0.0,0.0,-0.4160156000000004,-6.265625,-0.1391603,-3.2515138,506.1281032091794,597.0487382359648,167.42647577782782,782.7086639914493,587.5199999999604,,
-28.648025,272.769404,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,0.0,0.0,0.0,-0.4150391000000004,-6.2436522,-0.1396485,-3.2412597999999995,506.1281032091794,597.0487382359648,167.42647577782782,782.7086639914493,587.5200000000186,,
-28.648025,272.961404,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,0.0,0.0,0.0,-0.4150390000000004,-6.2705079,-0.1406252,-3.2397217,506.1281032091794,597.0487382359648,167.42647577782782,782.7086639914493,587.5200000000186,,
-28.648025,273.153404,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,0.0,0.0,0.0,-0.4189453000000004,-6.3398439,-0.1391602,-3.2474121000000005,506.1281032091794,597.0487382359648,167.42647577782782,782.7086639914493,587.5199999999604,,
-28.648025,273.34540400000003,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,0.0,0.0,0.0,-0.4267578000000004,-6.2309571,-0.1372071,-3.2689454,506.1281032091794,597.0487382359648,167.42647577782782,782.7086639914493,587.5199999999604,,
-28.648025,273.53740400000004,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,0.0,0.0,0.0,-0.4135741000000004,-6.1889650000000005,-0.1342774,-3.2643311,506.1281032091794,597.0487382359648,167.42647577782782,782.7086639914493,587.5199999999604,,
-28.648025,273.729404,386.54599,19200.0,0.0,9.599999999997522,0.0,0.0,-1.4210854715202004e-10,0.0,0.0,-0.4121094000000004,-6.2695315,-0.1376954,-3.2392091,506.12810320913474,597.0487382358341,167.4264757778026,782.7086639913206,587.5200000000186,,
-28.648025,273.921404,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,1.4210854715202004e-10,0.0,0.0,-0.4062501000000004,-6.3295899,-0.1396485,-3.2248536000000003,506.1281032091794,597.0487382359648,167.42647577782782,782.7086639914493,587.5200000000186,,
-28.648025,274.11340400000006,386.54599,19200.0,0.0,9.600000000003206,0.0,0.0,1.4210854715202004e-10,0.0,0.0,-0.4111330000000004,-6.2285158,-0.1381838,-3.2371582000000005,506.12810320922415,597.0487382360957,167.42647577785306,782.708663991578,587.5200000000186,,
-28.648025,274.305404,386.54599,19200.0,0.0,9.599999999997522,0.0,0.0,-2.842170943040401e-10,0.0,0.0,-0.4189452000000004,-6.237793,-0.1391602,-3.2525393,506.12810320913474,597.0487382358341,167.4264757778026,782.7086639913206,587.5199999999604,,
-28.648025,274.497404,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,1.4210854715202004e-10,0.0,0.0,-0.4204104000000004,-6.2407227,-0.1372071,-3.261255,506.1281032091794,597.0487382359648,167.42647577782782,782.7086639914493,587.5199999999604,,
-28.648025,274.689404,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,0.0,0.0,0.0,-0.4272459000000004,-6.2729492,-0.1347658,-3.259717,506.1281032091794,597.0487382359648,167.42647577782782,782.7086639914493,587.5199999999604,,
-28.648025,274.88140400000003,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,0.0,0.0,0.0,-0.4169923000000004,-6.2456055,-0.1362305,-3.2725341,506.1281032091794,597.0487382359648,167.42647577782782,782.7086639914493,587.5200000000186,,
-28.648025,275.073404,386.54599,19200.0,0.0,9.599999999997522,0.0,0.0,-1.4210854715202004e-10,0.0,0.0,-0.4169923000000004,-6.2666015,-0.1357423,-3.2617677,506.12810320913474,597.0487382358341,167.4264757778026,782.7086639913206,587.5200000000186,,
-28.648025,275.265404,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,1.4210854715202004e-10,0.0,0.0,-0.4257812000000004,-6.2617186,-0.1381837,-3.2674074,506.1281032091794,597.0487382359648,167.42647577782782,782.7086639914493,587.5200000000186,,
-28.648025,275.45740400000005,386.54599,19200.0,0.0,9.600000000003206,0.0,0.0,1.4210854715202004e-10,0.0,0.0,-0.4194337000000004,-6.2939453,-0.135254,-3.2833008,506.12810320922415,597.0487382360957,167.42647577785306,782.708663991578,587.5199999999604,,
-28.648025,275.64940399999995,386.54599,19200.0,0.0,9.59999999999468,0.0,0.0,-4.2632564145606006e-10,0.0,0.0,-0.4291992000000004,-6.256836,-0.1342775,-3.2761232,506.12810320909,597.0487382357034,167.42647577777734,782.708663991192,587.5200000000186,,
-28.648025,275.841404,386.54599,19200.0,0.0,9.600000000003206,0.0,0.0,4.2632564145606006e-10,0.0,0.0,-0.4252930000000005,-6.2392578,-0.1372071,-3.2694581,506.12810320922415,597.0487382360957,167.42647577785306,782.708663991578,587.5200000000186,,
-28.648025,276.033404,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,-1.4210854715202004e-10,0.0,0.0,-0.4238281000000004,-6.2705078,-0.1323243,-3.2607422999999995,506.1281032091794,597.0487382359648,167.42647577782782,782.7086639914493,587.5200000000186,,
-28.648025,276.225404,386.54599,19200.0,0.0,9.599999999997522,0.0,0.0,-1.4210854715202004e-10,0.0,0.0,-0.4018555000000005,-6.2509766,-0.1347657,-3.20896,506.12810320913474,597.0487382358341,167.4264757778026,782.7086639913206,587.5200000000186,,
-28.648025,276.417404,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,1.4210854715202004e-10,0.0,0.0,-0.3974609000000004,-6.2280274,-0.1376954,-3.1822998,506.1281032091794,597.0487382359648,167.42647577782782,782.7086639914493,587.5199999999604,,
-28.648025,276.609404,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,0.0,0.0,0.0,-0.3881836000000004,-6.3017578,-0.1376954,-3.2007567000000003,506.1281032091794,597.0487382359648,167.42647577782782,782.7086639914493,587.5200000000186,,
-28.648025,276.801404,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,0.0,0.0,0.0,-0.3876953000000004,-6.3168946,-0.1376954,-3.2181885,506.1281032091794,597.0487382359648,167.42647577782782,782.7086639914493,587.5200000000186,,
-28.648025,276.993404,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,0.0,0.0,0.0,-0.3837891000000004,-6.2490234,-0.1435548,-3.1961425,506.1281032091794,597.0487382359648,167.42647577782782,782.7086639914493,587.5199999999604,,
-28.648025,277.185404,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,0.0,0.0,0.0,-0.3930665000000004,-6.2983399,-0.1416016,-3.1956297000000005,506.1281032091794,597.0487382359648,167.42647577782782,782.7086639914493,587.5199999999604,,
-28.648025,277.377404,386.54599,19200.0,0.0,9.599999999997522,0.0,0.0,-1.4210854715202004e-10,0.0,0.0,-0.3886718000000004,-6.3076171,-0.1430665,-3.1966552,506.12810320913474,597.0487382358341,167.4264757778026,782.7086639913206,587.5199999999604,,
-28.648025,277.569404,386.54599,19200.0,0.0,9.600000000003206,0.0,0.0,2.842170943040401e-10,0.0,0.0,-0.3969727000000004,-6.3051759,-0.1401368,-3.1920408,506.12810320922415,597.0487382360957,167.42647577785306,782.708663991578,587.5200000000186,,
-28.648025,277.761404,386.54599,19200.0,0.0,9.599999999997522,0.0,0.0,-2.842170943040401e-10,0.0,0.0,-0.3823242000000004,-6.2270508,-0.138672,-3.1961424000000003,506.12810320913474,597.0487382358341,167.4264757778026,782.7086639913206,587.5200000000186,,
-28.648025,277.953404,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,1.4210854715202004e-10,0.0,0.0,-0.3759766000000004,-6.2597656,-0.1406251,-3.1617922,506.1281032091794,597.0487382359648,167.42647577782782,782.7086639914493,587.5200000000186,,
-28.648025,278.145404,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,0.0,0.0,0.0,-0.3725586000000004,-6.2871094,-0.1401368,-3.1781984000000003,506.1281032091794,597.0487382359648,167.42647577782782,782.7086639914493,587.5200000000186,,
-28.648025,278.337404,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,0.0,0.0,0.0,-0.3710936000000004,-6.3725586,-0.1425780999999999,-3.2094726,506.1281032091794,597.0487382359648,167.42647577782782,782.7086639914493,587.5199999999604,,
-28.648025,278.529404,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,0.0,0.0,0.0,-0.3803710000000004,-6.2758788,-0.1416016,-3.2207519,506.1281032091794,597.0487382359648,167.42647577782782,782.7086639914493,587.5199999999604,,
-28.648025,278.721404,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,0.0,0.0,0.0,-0.3852540000000004,-6.2719726,-0.1376954,-3.2233154,506.1281032091794,597.0487382359648,167.42647577782782,782.7086639914493,587.5199999999604,,
-28.648025,278.913404,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,0.0,0.0,0.0,-0.3872071000000004,-6.335937400000001,-0.1352541,-3.1946044,506.1281032091794,597.0487382359648,167.42647577782782,782.7086639914493,587.5200000000186,,
-28.648025,279.105404,386.54599,19200.0,0.0,9.600000000000364,0.0,0.0,0.0,0.0,0.0,-0.3813476000000004,-6.300293,-0.1342774,-3.1843505,506.1281032091794,597.0487382359648,167.42647577782782,782.7086639914493,587.5199999999604,,
-28.648025,279.29731680000003,386.54599,19200.0,0.0,9.595640000000571,0.0,0.0,-0.2179999999896154,0.0,0.0,-0.3735350000000004,-6.256836,-0.1352541,-3.1653809,506.05956907678143,596.8480682564148,167.3877749474206,782.5112804526153,587.5199999999604,,
-28.648025,279.45198560000006,386.54599,19200.0,0.0,7.733440000001224,0.0,0.0,-93.1099999999674,0.0,0.0,-0.3662108000000004,-4.7807618,-0.1367188,-3.1705079,474.5361538427777,508.77397207542,149.98201451587383,695.7266100741704,583.6800000000512,,
-28.638496600000003,279.496942,386.54599,19200.0,0.4764199999998553,2.2478199999966364,0.0,23.820999999992765,-274.28100000022937,0.0,0.0,-0.8520508000000004,-5.5488281,-0.1752929,-2.9218506,366.2732176896739,134.22270632748894,80.87487380897745,390.0920466897814,577.4400000000023,,
-28.5557838,279.5010595,386.54599,19200.0,4.135640000000151,0.2058750000003328,0.0,182.9610000000148,-102.09724999981518,0.0,0.0,-2.5063477000000005,-5.7016602,-0.2412109,-2.3671144,339.6445284839699,-377.4900310255269,109.13860733670666,507.7963462380874,569.5200000000186,,
-28.3737657,279.507842,386.54599,19200.0,9.100905000000026,0.3391249999992851,0.0,248.2632499999937,6.662499999947613,0.0,0.0,-0.9902343000000003,-5.5610353,-0.2558593,-2.2035646,592.369804235444,-476.5121429280736,162.996313322198,760.2406246234432,566.1599999999744,,
-28.1823156,279.52205130000004,386.54599,19200.0,9.572505000000042,0.7104650000030688,0.0,23.580000000000823,18.567000000189186,0.0,0.0,-1.637695200000001,-5.5771485,-0.2700197,-2.3548096000000003,632.8176568520668,-460.5345082926981,167.41612604295793,782.6558759455763,563.5199999999604,,
-27.9915525,279.5435998,386.54599,19200.0,9.538154999999904,1.0774249999968788,0.0,-1.7175000000069218,18.3479999996905,0.0,0.0,-0.8564453000000004,-5.5595701,-0.2631835999999999,-2.3886475000000003,650.0300573919042,-435.90112384487327,167.4159563372352,782.6550103858953,560.1599999999744,,
-27.8017569,279.572456,386.54599,19200.0,9.48978000000018,1.4428100000003496,0.0,-2.418749999986148,18.269250000173543,0.0,0.0,-1.3603516000000002,-5.5673828,-0.2539064,-2.4773437,666.2863482662774,-410.6248518677869,167.41613189307873,782.6559057832841,558.4799999999814,,
-27.6132092,279.60857739999994,386.54599,19200.0,9.427384999999866,1.806069999997817,0.0,-3.119750000015742,18.162999999873364,0.0,0.0,-1.0258788000000003,-5.569336,-0.2416992999999999,-2.5691162,681.5592051045023,-384.7424712288236,167.41606329943104,782.6555559311792,556.7999999999884,,
-27.426187,279.6519104,386.54599,19200.0,9.351110000000062,2.166650000003756,0.0,-3.813749999990179,18.029000000296943,0.0,0.0,-1.1381837000000004,-5.6118164,-0.2246094,-2.6501222,695.8271358242814,-358.2944089831275,167.41613434816352,782.655918305095,554.3999999999651,,
-27.2409666,279.7023914,386.54599,19200.0,9.261019999999933,2.5240499999995336,0.0,-4.504500000006573,17.869999999788888,0.0,0.0,-1.1176758000000002,-5.5825195,-0.2084961,-2.7326659,709.0687725090877,-331.31648885711513,167.41599073934415,782.655185848884,553.9199999999837,,
-27.057820600000003,279.7599458,386.54599,19200.0,9.157299999999855,2.8777199999979075,0.0,-5.186000000003688,17.683499999918695,0.0,0.0,-1.0517577000000005,-5.5009766,-0.1938476,-2.7977784,721.2655059505762,-303.8512195870114,167.41603505277,782.6554118631359,553.9199999999837,,
-26.8770191,279.8244892,386.54599,19200.0,9.040075000000058,3.2271699999995462,0.0,-5.861249999989937,17.472500000081936,0.0,0.0,-1.1440429000000003,-5.5141604,-0.1752929,-2.858789,732.3996837085049,-275.9362457148268,167.4161120447694,782.6558045498106,553.679999999993,,
-26.6988288,279.8959257,386.54599,19200.0,8.909515000000034,3.57182500000306,0.0,-6.5280000000012,17.232750000175656,0.0,0.0,-1.0639649000000009,-5.4760743000000005,-0.1582032,-2.9197998,742.452191370288,-247.6169369600264,167.4160238074463,782.6553545079779,553.9199999999837,,
-26.523512400000005,279.97415060000003,386.54599,19200.0,8.765819999999813,3.911245000000463,0.0,-7.184750000011064,16.970999999870173,0.0,0.0,-1.1650390000000006,-5.5131836,-0.1459961,-2.9751707,751.4114045677313,-218.93029972045963,167.41604524003438,782.6554638218155,554.1600000000326,,
-26.3513282,280.05904819999995,386.54599,19200.0,8.60921000000019,4.244879999995987,0.0,-7.8304999999812,16.68174999977623,0.0,0.0,-1.1704102000000003,-5.566406199999999,-0.1323243,-3.012085,759.2623184236355,-189.922478830126,167.41607543838066,782.6556178441535,553.2000000000116,,
-26.182530300000003,280.1504934,386.54599,19200.0,8.439894999999886,4.572260000003325,0.0,-8.465750000015149,16.369000000366896,0.0,0.0,-1.1748047000000004,-5.4897461000000005,-0.1206055,-3.0648926000000003,765.993538692371,-160.63403850575634,167.41602276846197,782.6553492087878,554.640000000014,,
-26.0173674,280.24835160000003,386.54599,19200.0,8.258145000000106,4.8929100000009385,0.0,-9.087499999989037,16.032499999880656,0.0,0.0,-1.1821288000000003,-5.481445299999999,-0.1083985,-3.1607668,771.5961033744459,-131.10819291480337,167.4160865672553,782.6556746053873,553.679999999993,,
-25.8560831,280.3524785,386.54599,19200.0,8.064215000000097,5.206344999996304,0.0,-9.69650000000044,15.67174999976828,0.0,0.0,-1.1303713000000004,-5.543457,-0.1005857999999999,-3.2048583,776.0608344388893,-101.38897928393014,167.41611648819023,782.6558272128448,553.4400000000023,,
-25.6989151,280.46272000000005,386.54599,19200.0,7.858399999999932,5.512075000004302,0.0,-10.29075000000823,15.286500000399885,0.0,0.0,-1.1977541000000005,-5.5654298,-0.0991209,-3.2017821,779.3805449062384,-71.52259011084513,167.41603767761856,782.655425250799,552.7200000000303,,
-25.5460955,280.5789143,386.54599,19200.0,7.640980000000042,5.80971499999805,0.0,-10.870999999994524,14.881999999687425,0.0,0.0,-1.1494141000000002,-5.5678711,-0.0991209,-3.2007569000000005,781.5517394917628,-41.54732808966237,167.41601103557835,782.6552893669027,553.9200000000419,,
-25.397849,280.70088969999995,386.54599,19200.0,7.412324999999953,6.098769999996989,0.0,-11.432750000004432,14.452749999946946,0.0,0.0,-1.2470704000000006,-5.552245999999999,-0.0986326,-3.1925535,782.5710568124366,-11.51337954446812,167.4161005805315,782.655746078101,554.8800000000047,,
-25.2543948,280.8284667,386.54599,19200.0,7.172710000000038,6.378850000001535,0.0,-11.980749999995766,14.00400000022728,0.0,0.0,-1.1538084000000004,-5.6186523,-0.0966794,-3.2212647,782.435977464102,18.53999942030943,167.41607221500317,782.6556014037782,553.1999999999534,,
-25.1159437,280.9614566,386.54599,19200.0,6.922555000000052,6.649494999999206,0.0,-12.507749999999264,13.53224999988356,0.0,0.0,-1.2197266000000009,-5.6430664,-0.1000976,-3.234082,781.147673161176,48.56241010481531,167.41609783632714,782.6557320816784,554.3999999999651,,
